lat,long
38.0,-64.7
38.0,-63.1
37.9,-61.7
37.9,-60.2
37.9,-58.2
38.0,-55.0
38.1,-51.3
38.2,-47.0
38.5,-42.2
30.1,-84.0
30.8,-84.0
31.4,-83.6
32.0,-83.1
32.5,-82.5
32.4,-82.0
32.3,-81.2
32.3,-80.0
32.2,-79.0
32.2,-78.5
32.3,-78.1
32.4,-77.9
32.6,-77.6
32.9,-77.4
33.2,-77.1
33.7,-76.9
34.4,-76.6
34.7,-76.5
35.4,-76.2
36.5,-75.8
37.4,-75.2
38.2,-74.1
39.0,-72.6
39.7,-70.9
40.4,-69.1
40.9,-67.5
41.3,-65.8
41.5,-64.0
41.6,-62.5
41.7,-60.2
41.7,-58.4
41.6,-56.6
41.5,-54.8
41.4,-53.2
41.3,-51.2
41.3,-49.4
41.3,-47.6
41.4,-46.2
41.5,-44.8
41.8,-43.2
42.3,-41.6
43.0,-39.6
43.9,-37.2
44.9,-34.4
46.0,-31.6
47.0,-28.8
48.2,-26.0
49.2,-21.6
50.0,-16.4
50.7,-11.4
51.4,-7.2
52.2,-4.4
52.9,-2.0
53.6,0.0
54.3,2.0
55.0,3.7
55.5,5.0
56.0,5.8
56.3,6.0
56.6,6.0
56.8,6.0
57.0,6.0
57.0,5.5
57.0,5.0
56.8,5.0
56.5,5.0
56.2,6.0
56.2,8.0
30.0,-33.0
30.3,-33.6
30.9,-33.8
31.6,-34.0
32.5,-34.0
33.4,-34.2
34.1,-34.4
34.7,-34.5
35.2,-34.6
35.6,-34.6
35.8,-34.5
36.0,-34.3
36.1,-34.1
36.1,-33.8
36.0,-33.6
35.9,-33.4
35.9,-33.2
35.9,-32.8
36.1,-32.3
36.3,-31.5
36.6,-30.6
37.2,-29.4
38.0,-28.0
39.0,-26.3
40.4,-24.4
42.0,-22.3
43.5,-20.2
45.2,-18.3
47.1,-15.9
49.5,-13.5
25.3,-92.3
25.4,-93.8
26.0,-94.5
26.8,-95.4
27.5,-96.5
27.8,-97.1
27.9,-97.4
28.3,-98.1
28.5,-98.7
28.7,-99.3
28.8,-99.9
29.1,-100.6
29.4,-101.2
11.4,-59.2
11.7,-61.1
12.2,-63.2
12.9,-65.3
13.8,-67.6
14.9,-69.8
15.6,-71.8
16.0,-73.7
16.3,-75.4
16.7,-76.8
17.4,-78.1
18.2,-79.3
19.2,-80.7
20.5,-81.6
21.7,-82.2
22.7,-82.6
23.0,-82.6
24.4,-82.9
26.1,-82.4
26.6,-82.2
26.9,-82.1
28.1,-81.6
30.1,-80.8
32.3,-79.7
33.0,-79.4
33.8,-78.7
34.5,-78.1
36.9,-75.9
39.3,-73.8
41.2,-71.1
25.0,-75.0
25.7,-75.9
26.2,-76.4
26.6,-76.8
27.4,-76.7
28.1,-76.6
28.7,-76.1
29.2,-75.4
29.7,-74.7
30.1,-73.5
30.3,-72.6
30.7,-71.9
31.1,-71.2
31.1,-71.2
31.0,-70.5
30.9,-69.8
30.9,-69.6
30.9,-68.6
31.2,-68.2
31.7,-68.1
32.2,-68.3
32.4,-68.5
32.8,-68.8
33.2,-69.1
33.6,-69.3
34.2,-69.4
35.0,-69.3
36.0,-69.1
37.1,-68.0
38.4,-66.6
39.6,-64.8
40.8,-62.8
42.2,-60.2
43.5,-57.5
44.7,-54.6
45.8,-51.7
46.4,-48.8
47.5,-46.0
34.7,-66.0
35.6,-64.7
36.6,-63.0
37.6,-61.1
38.6,-59.0
39.6,-56.3
40.2,-53.2
40.4,-49.9
40.0,-47.0
39.4,-44.6
38.8,-42.5
38.1,-40.8
37.3,-39.2
36.6,-38.2
35.6,-37.9
15.5,-81.5
16.1,-82.7
16.7,-83.6
17.4,-84.4
18.1,-85.3
18.8,-86.6
19.1,-87.6
19.2,-87.9
19.6,-88.9
19.9,-89.8
20.2,-90.9
20.4,-92.2
20.2,-93.3
20.2,-94.4
20.3,-95.5
20.0,-96.6
20.0,-96.8
19.8,-98.3
17.2,-37.0
17.3,-38.4
17.5,-39.9
17.8,-41.3
18.2,-42.8
18.7,-44.3
19.3,-45.8
19.8,-47.3
20.2,-48.8
20.6,-50.3
21.1,-51.9
21.8,-53.5
22.4,-55.0
23.0,-56.4
23.4,-57.7
23.6,-59.0
23.6,-60.4
23.5,-61.9
23.2,-63.4
22.8,-64.9
22.4,-66.3
21.9,-67.7
21.5,-69.0
21.2,-70.3
21.1,-71.6
21.0,-72.8
21.0,-73.2
21.0,-74.0
21.1,-75.2
21.1,-75.7
21.1,-76.5
21.1,-77.8
21.2,-79.1
21.5,-80.3
22.0,-81.4
22.4,-82.4
22.6,-82.9
22.7,-83.3
23.1,-84.0
23.4,-84.6
23.8,-85.2
24.2,-85.8
24.7,-86.4
25.1,-87.1
25.5,-88.0
25.8,-88.9
26.1,-90.0
26.4,-91.1
26.9,-92.2
27.5,-93.2
28.3,-94.0
29.1,-94.6
29.3,-94.7
30.3,-95.2
31.7,-95.3
33.5,-94.9
35.5,-93.7
37.6,-91.0
40.3,-87.2
43.3,-81.5
45.8,-75.3
47.2,-71.1
27.0,-96.0
27.0,-96.0
27.2,-96.0
27.4,-95.9
27.6,-95.8
27.8,-95.8
28.1,-95.8
28.6,-95.7
28.7,-95.7
29.1,-95.7
29.7,-95.7
30.2,-95.3
30.6,-94.9
30.9,-94.6
31.1,-94.2
31.1,-93.9
31.0,-93.7
30.6,-93.8
30.5,-94.2
30.3,-94.6
30.1,-95.0
29.8,-95.2
29.6,-95.3
29.7,-95.7
30.4,-95.7
31.1,-95.5
31.8,-95.1
32.3,-94.5
32.8,-93.8
17.4,-84.3
18.3,-84.9
19.3,-85.7
20.6,-85.8
22.0,-86.0
23.3,-86.3
24.7,-86.2
26.2,-86.2
27.6,-86.1
28.5,-85.6
29.6,-84.7
29.9,-84.4
30.1,-84.2
30.7,-83.8
31.8,-82.8
32.7,-81.5
33.6,-80.0
34.5,-78.1
35.6,-75.9
37.1,-73.6
38.5,-71.0
39.8,-69.2
41.0,-67.7
42.4,-66.0
43.8,-63.7
45.2,-61.2
46.5,-58.5
48.1,-55.9
50.0,-53.0
53.0,-52.0
57.0,-52.0
60.0,-52.0
62.0,-53.0
64.0,-55.0
65.0,-56.0
27.5,-95.0
28.5,-95.3
28.9,-95.3
29.3,-95.3
30.1,-95.2
31.0,-95.2
31.5,-95.0
31.6,-95.0
31.8,-94.9
31.4,-94.9
31.1,-95.0
30.9,-95.6
30.7,-96.1
30.4,-96.2
30.2,-96.1
29.9,-95.9
29.6,-95.8
29.3,-95.8
28.9,-95.6
28.6,-95.2
28.6,-94.7
28.7,-94.3
28.8,-93.5
29.1,-92.3
29.6,-91.6
30.0,-90.5
30.7,-89.4
31.0,-88.4
31.3,-87.4
31.8,-86.1
32.4,-84.7
32.8,-83.6
33.1,-82.6
33.4,-81.6
33.7,-80.7
34.0,-79.6
34.3,-78.5
34.6,-77.9
34.7,-77.7
34.6,-77.6
34.6,-77.2
34.9,-77.0
35.5,-76.9
35.9,-76.8
36.3,-76.6
36.6,-76.2
36.8,-75.9
37.2,-75.5
37.8,-75.4
38.6,-74.5
39.3,-73.4
40.0,-72.1
40.6,-70.8
41.3,-69.4
42.0,-67.4
42.7,-64.6
43.5,-61.0
11.0,-25.5
11.1,-28.0
11.2,-30.5
11.3,-32.5
11.4,-34.2
11.5,-36.0
11.6,-37.8
11.7,-39.7
11.8,-41.6
11.9,-43.5
12.0,-45.1
12.5,-47.0
12.9,-48.7
13.3,-50.4
13.8,-52.3
14.3,-54.1
14.9,-55.5
15.5,-57.2
16.3,-58.8
16.7,-59.8
17.1,-60.8
17.5,-61.8
17.8,-62.8
18.0,-63.8
18.1,-64.8
18.1,-65.8
18.1,-66.8
18.0,-67.8
17.5,-68.7
17.4,-69.2
17.8,-69.6
18.5,-69.9
19.4,-70.7
19.9,-71.8
20.0,-73.0
20.1,-74.5
20.3,-75.8
20.6,-77.0
20.9,-78.0
21.1,-78.7
21.3,-79.3
21.5,-79.8
21.6,-80.5
21.7,-81.0
21.8,-81.5
21.9,-82.0
22.0,-82.5
22.4,-83.0
22.7,-83.3
22.8,-83.6
23.0,-83.8
23.3,-84.0
23.8,-84.4
24.4,-84.8
25.0,-85.2
25.7,-85.8
26.5,-86.4
27.4,-87.0
28.4,-87.7
29.7,-88.0
30.8,-88.5
32.2,-88.7
34.0,-88.0
35.2,-87.0
37.0,-84.5
39.5,-81.0
42.5,-76.0
48.0,-68.0
29.5,-52.6
30.1,-51.0
30.0,-50.0
30.1,-49.6
30.2,-49.4
30.5,-49.4
30.9,-49.9
31.3,-50.3
31.8,-50.3
32.5,-50.0
33.1,-49.2
33.7,-48.3
34.6,-46.8
35.6,-44.7
36.0,-43.0
36.1,-41.4
36.1,-39.9
36.3,-38.8
37.4,-37.0
38.6,-35.2
39.8,-33.5
40.8,-31.8
41.9,-30.1
43.7,-28.4
45.8,-26.7
48.7,-25.2
12.6,-19.3
13.3,-20.0
14.2,-20.4
15.0,-21.0
15.7,-21.7
16.3,-22.6
17.0,-23.4
17.6,-24.4
18.2,-25.4
18.7,-26.8
19.2,-28.3
19.5,-29.8
19.3,-31.0
18.5,-84.7
18.7,-84.9
19.0,-85.3
19.3,-86.0
19.7,-86.9
20.0,-87.5
20.3,-88.2
20.6,-88.9
21.0,-89.6
21.2,-90.5
21.4,-91.5
21.3,-92.1
21.2,-92.5
20.9,-92.9
20.9,-92.9
21.0,-93.0
21.0,-93.2
20.9,-93.4
20.7,-93.4
20.5,-93.4
20.4,-93.6
20.5,-94.0
20.3,-94.3
20.1,-94.5
19.9,-94.7
19.6,-94.5
19.5,-94.0
19.3,-93.8
18.8,-93.8
18.6,-93.6
18.5,-93.5
18.4,-93.5
18.4,-93.5
18.2,-93.7
17.9,-93.8
17.5,-93.9
17.2,-94.1
16.9,-94.3
16.6,-94.5
16.3,-94.7
16.0,-95.0
15.8,-95.3
11.5,-20.6
11.9,-22.5
12.2,-24.5
12.4,-26.5
12.5,-28.4
12.7,-30.0
13.0,-31.6
13.3,-33.3
13.6,-35.0
13.9,-36.7
14.1,-38.4
14.4,-40.0
14.7,-41.4
15.2,-42.7
15.8,-44.0
16.4,-45.3
17.0,-46.5
17.7,-47.5
18.4,-48.5
19.2,-49.4
20.0,-50.3
20.7,-51.2
21.2,-52.0
21.6,-52.7
22.1,-53.5
22.7,-54.2
23.3,-54.8
24.0,-55.4
24.7,-56.0
25.4,-56.5
26.2,-57.1
27.2,-57.9
28.2,-58.9
29.1,-59.9
30.1,-60.8
31.3,-61.5
32.8,-62.1
34.4,-62.3
36.5,-62.2
38.9,-61.1
41.9,-59.5
45.1,-56.6
47.3,-54.6
48.8,-53.3
52.5,-49.7
55.3,-46.8
14.5,-65.5
15.2,-66.5
15.7,-67.5
16.2,-68.2
16.2,-60.3
16.7,-61.1
17.3,-61.9
18.0,-62.6
18.6,-63.3
19.0,-64.0
19.5,-64.7
20.1,-65.5
20.9,-66.2
21.7,-67.1
22.6,-67.7
23.6,-68.6
24.5,-69.1
25.5,-69.1
26.4,-69.1
27.5,-68.9
28.4,-68.5
29.3,-67.8
29.9,-67.2
30.6,-66.5
31.4,-65.6
32.0,-64.7
32.9,-63.0
33.7,-60.7
34.2,-58.5
33.8,-56.3
33.5,-54.0
33.6,-51.3
34.0,-48.7
34.0,-46.4
33.8,-44.1
34.5,-41.7
35.5,-39.7
36.6,-38.3
37.6,-36.9
39.0,-35.2
40.6,-33.4
15.0,-82.6
14.5,-82.5
14.1,-82.1
14.4,-81.8
15.3,-82.2
16.0,-82.2
16.8,-83.5
17.6,-83.9
18.4,-84.2
19.4,-84.5
20.5,-84.5
21.7,-84.3
23.0,-84.0
24.0,-82.9
24.7,-81.5
25.1,-80.5
25.3,-79.9
26.0,-78.3
27.0,-76.9
28.1,-75.4
29.5,-74.0
24.7,-67.5
26.2,-68.2
27.8,-68.9
29.4,-69.4
31.0,-69.8
33.2,-69.2
35.3,-67.8
37.5,-65.7
39.3,-62.4
41.7,-58.3
43.8,-53.9
45.4,-48.3
46.5,-42.5
47.3,-37.8
47.5,-32.5
47.5,-27.0
47.5,-22.5
47.5,-18.5
47.5,-14.5
47.5,-10.5
48.0,-7.5
48.0,-6.0
48.0,-5.0
14.6,-45.6
15.0,-46.9
15.3,-48.2
15.8,-49.6
16.3,-51.1
16.7,-52.6
17.1,-53.9
17.3,-55.1
17.9,-56.3
18.3,-57.2
18.6,-58.2
19.3,-58.8
20.2,-59.6
20.8,-60.4
21.4,-61.1
21.9,-62.0
22.5,-63.0
22.7,-64.1
22.8,-65.2
23.0,-66.2
23.2,-67.4
23.4,-68.7
23.6,-70.0
23.9,-71.4
24.1,-72.9
24.5,-74.0
24.9,-75.3
25.4,-76.3
26.1,-77.0
26.3,-77.1
27.1,-77.7
28.2,-78.5
29.3,-78.9
30.6,-79.1
32.1,-78.7
33.7,-78.0
33.8,-78.0
35.7,-76.8
38.0,-75.3
40.6,-73.5
42.1,-72.1
43.3,-70.6
44.2,-68.9
44.8,-67.3
45.4,-65.5
46.6,-63.0
47.7,-59.3
48.0,-56.3
48.5,-52.5
49.5,-48.0
24.1,-68.9
24.0,-69.4
23.9,-69.9
23.9,-70.4
24.0,-70.9
24.1,-71.4
24.3,-71.9
24.6,-72.2
25.2,-72.2
25.8,-72.1
26.4,-72.1
26.9,-72.2
27.2,-72.4
27.5,-72.5
28.0,-72.6
28.6,-72.5
29.3,-72.4
30.0,-72.1
30.7,-71.9
31.4,-71.7
32.2,-71.7
33.0,-71.8
33.7,-71.7
34.3,-71.4
34.8,-71.2
35.4,-71.3
36.0,-71.7
36.6,-71.9
36.8,-71.7
36.6,-71.4
36.3,-70.8
35.9,-69.8
36.2,-68.4
36.8,-66.6
37.6,-64.8
38.3,-63.0
39.2,-61.4
39.9,-59.7
40.6,-58.2
41.3,-56.6
42.0,-54.9
43.0,-53.9
43.6,-54.1
44.0,-54.4
44.0,-55.1
44.1,-56.0
44.0,-57.1
42.8,-57.7
41.2,-56.8
40.6,-55.1
40.7,-53.1
41.2,-50.9
41.8,-48.5
42.2,-45.7
42.8,-42.8
43.3,-39.5
14.0,-32.0
14.5,-32.4
15.0,-32.7
15.6,-33.0
16.1,-33.2
16.7,-33.4
17.4,-33.4
17.9,-33.5
18.2,-33.6
18.5,-33.8
18.7,-34.0
19.0,-34.1
19.1,-34.1
19.3,-34.2
19.4,-34.4
19.5,-34.6
19.7,-34.8
19.9,-35.2
20.1,-35.9
20.3,-36.8
20.4,-37.6
20.3,-38.4
20.2,-38.9
20.2,-39.3
20.2,-39.6
20.3,-40.0
20.4,-40.4
20.6,-40.6
20.9,-40.9
21.2,-41.2
21.6,-41.6
22.0,-42.1
22.5,-42.8
23.1,-43.6
23.8,-44.3
24.5,-45.0
25.5,-45.4
26.7,-45.5
27.8,-45.3
28.5,-44.8
29.1,-43.8
29.6,-42.4
29.9,-41.1
30.0,-40.0
30.0,-39.4
29.8,-39.2
29.6,-39.2
29.4,-39.4
29.1,-40.0
28.6,-40.7
28.3,-41.4
28.2,-42.1
28.5,-42.5
29.0,-42.6
29.5,-42.3
30.0,-41.5
30.7,-40.5
32.1,-39.3
34.1,-38.4
36.5,-38.5
38.9,-40.0
41.0,-42.9
22.7,-96.2
23.0,-96.1
23.3,-96.0
23.6,-95.8
24.3,-95.5
24.8,-95.0
25.0,-94.5
25.1,-93.5
25.1,-91.8
25.5,-90.4
25.9,-88.9
26.9,-87.3
28.2,-86.0
29.3,-84.5
30.0,-83.9
30.9,-82.3
34.0,-79.0
36.0,-76.0
38.0,-73.5
41.0,-71.0
42.5,-68.0
44.5,-65.5
46.5,-62.5
48.5,-58.0
49.5,-55.0
50.5,-50.0
51.0,-44.0
51.0,-38.0
51.0,-32.0
51.0,-26.0
51.0,-21.0
51.0,-18.0
51.5,-16.5
52.5,-15.5
53.0,-15.5
53.5,-15.5
54.0,-15.5
55.5,-15.5
57.5,-16.0
60.0,-18.0
61.0,-20.0
62.0,-22.0
62.5,-24.0
63.0,-26.0
63.0,-28.0
63.0,-29.5
63.0,-30.5
32.7,-52.4
33.2,-52.7
33.7,-52.7
34.7,-52.7
35.5,-52.0
36.6,-50.5
38.0,-48.8
39.5,-46.7
41.5,-43.3
12.3,-21.9
12.7,-23.2
13.0,-24.2
13.3,-25.3
13.5,-26.3
13.6,-27.2
13.7,-28.2
13.8,-29.2
13.9,-30.0
14.1,-30.9
14.4,-31.9
14.6,-32.7
15.0,-33.4
15.4,-34.0
15.6,-34.5
15.8,-34.9
16.2,-35.5
16.5,-36.4
16.7,-37.3
16.8,-38.3
16.9,-39.2
17.0,-40.1
17.1,-40.9
17.2,-41.6
17.3,-42.4
17.5,-43.3
18.0,-44.2
18.1,-45.6
17.8,-47.3
16.8,-49.3
16.3,-51.4
16.3,-52.5
16.3,-53.6
11.1,-34.2
11.3,-35.4
11.4,-36.8
11.5,-38.2
11.7,-39.6
11.9,-41.0
12.0,-42.3
12.1,-43.7
12.2,-44.9
12.4,-46.1
12.7,-47.3
13.4,-48.6
14.0,-50.0
14.5,-51.3
15.1,-52.8
16.2,-54.2
17.4,-55.6
18.0,-56.9
18.4,-58.3
18.8,-59.7
19.6,-60.9
19.8,-62.1
20.0,-63.4
20.2,-64.5
11.8,-32.7
12.2,-33.0
12.7,-33.3
13.3,-33.5
13.8,-33.7
14.4,-33.9
15.0,-33.8
15.7,-34.3
16.6,-35.3
36.1,-67.8
36.7,-67.1
37.4,-66.2
38.3,-65.7
38.7,-64.9
39.0,-63.8
39.4,-62.2
40.4,-60.7
41.3,-58.4
42.2,-55.7
43.3,-52.7
44.1,-50.4
15.2,-31.3
16.0,-32.2
16.9,-33.1
18.0,-34.2
18.9,-35.3
20.0,-36.6
21.3,-37.8
22.9,-38.6
24.6,-39.3
26.4,-39.3
28.2,-39.4
30.0,-39.5
31.1,-39.5
32.2,-39.4
33.3,-39.3
34.4,-39.0
35.7,-37.9
37.0,-36.5
38.1,-34.9
39.7,-32.6
41.0,-30.5
42.5,-28.0
14.1,-59.5
14.5,-60.9
14.9,-62.2
15.2,-63.5
15.4,-64.8
15.8,-66.0
16.4,-66.9
17.0,-68.0
17.3,-69.3
17.9,-70.6
18.3,-71.0
18.8,-71.3
13.5,-18.9
13.8,-20.3
13.9,-21.5
13.8,-22.5
13.7,-23.4
13.6,-24.3
13.5,-25.4
13.6,-26.6
13.6,-27.7
13.8,-28.8
13.9,-29.7
14.1,-30.8
14.2,-31.7
14.4,-32.3
14.5,-32.7
14.6,-33.1
14.9,-33.9
15.3,-34.9
15.7,-35.9
16.1,-36.9
16.6,-38.0
16.9,-39.2
17.2,-40.6
17.5,-42.2
17.8,-43.6
18.4,-44.8
19.3,-45.9
20.4,-47.1
21.7,-48.2
22.9,-49.5
24.2,-50.8
25.4,-52.0
26.4,-53.1
27.2,-54.3
27.8,-55.4
28.3,-56.2
28.7,-56.9
29.3,-57.5
30.1,-58.0
30.8,-58.5
31.5,-58.4
32.3,-58.4
33.1,-58.2
33.8,-57.4
34.3,-56.3
34.7,-55.5
35.3,-54.9
36.1,-54.2
37.0,-52.6
38.2,-50.6
40.4,-48.2
18.3,-86.7
18.6,-87.2
19.0,-87.6
19.3,-87.9
20.9,-88.5
22.3,-89.0
23.9,-89.7
25.1,-90.2
26.4,-90.4
27.6,-90.5
28.5,-90.3
29.2,-90.1
29.6,-90.0
30.2,-89.5
30.8,-88.9
31.6,-88.1
32.4,-87.2
33.2,-86.2
34.6,-84.1
35.6,-81.8
37.1,-80.0
37.8,-78.3
38.4,-76.7
39.1,-74.8
39.5,-72.0
40.8,-70.7
41.6,-69.8
43.5,-69.6
44.9,-69.8
45.5,-70.0
46.5,-67.6
48.0,-66.4
48.5,-64.5
48.5,-62.5
33.0,-59.5
33.4,-57.0
34.5,-54.7
35.8,-52.5
37.4,-50.5
39.4,-48.4
41.3,-46.1
42.6,-43.7
43.8,-41.2
45.1,-38.6
46.7,-35.6
48.4,-32.1
50.0,-27.8
23.6,-88.6
24.0,-89.2
24.4,-89.8
25.0,-90.3
25.6,-90.6
26.2,-90.9
26.8,-91.5
27.3,-92.3
27.8,-93.0
28.5,-93.4
29.4,-93.6
29.8,-93.7
30.5,-93.8
31.6,-93.8
32.8,-93.6
34.2,-92.8
35.5,-90.8
36.7,-88.1
37.7,-84.4
38.9,-78.5
26.2,-59.7
26.5,-60.8
27.0,-62.0
27.3,-63.1
27.6,-64.2
28.2,-65.9
28.8,-67.6
29.3,-68.8
29.6,-70.0
30.1,-71.1
30.7,-71.8
31.1,-72.3
31.2,-72.7
31.4,-73.1
31.6,-73.3
31.9,-73.0
32.3,-72.8
33.0,-72.4
33.8,-71.7
35.0,-70.2
36.2,-68.3
38.0,-66.0
40.0,-63.0
42.5,-59.5
45.0,-55.0
47.2,-50.2
49.0,-45.0
27.5,-34.5
26.1,-34.8
24.1,-35.8
22.4,-36.8
20.7,-37.9
20.4,-37.7
20.0,-37.4
19.5,-37.2
21.0,-37.0
22.2,-37.0
23.1,-37.1
23.8,-37.1
25.0,-36.7
26.0,-36.2
27.5,-35.0
16.4,-52.7
16.8,-54.4
17.3,-55.8
17.9,-57.0
18.4,-58.0
18.8,-59.0
19.2,-60.1
19.5,-61.2
19.6,-62.3
19.6,-63.2
19.8,-64.0
20.2,-64.6
20.6,-65.2
21.0,-65.8
21.4,-66.4
21.7,-66.9
21.6,-85.7
21.8,-86.2
22.0,-86.7
22.3,-87.4
22.9,-88.4
23.7,-89.5
24.2,-90.7
24.6,-91.9
25.1,-93.1
25.8,-94.3
26.4,-95.5
27.0,-96.9
27.3,-97.4
27.8,-98.1
10.3,-47.7
10.4,-49.1
10.7,-50.6
11.0,-52.2
11.2,-53.8
11.3,-55.4
11.4,-57.1
21.3,-69.9
21.6,-70.7
21.9,-71.5
22.2,-72.3
22.4,-73.0
22.6,-73.8
22.8,-74.7
23.1,-75.9
23.3,-77.2
23.5,-78.8
23.7,-80.3
23.9,-81.6
24.1,-82.7
24.2,-84.0
24.2,-85.2
24.3,-86.2
24.5,-86.9
24.7,-87.3
24.8,-87.6
25.2,-88.3
25.6,-89.1
26.0,-89.9
26.5,-90.7
27.1,-91.5
27.8,-92.3
28.6,-93.0
29.4,-93.6
29.7,-93.7
30.5,-94.1
31.6,-94.1
32.7,-94.0
33.7,-93.6
34.7,-92.5
35.8,-91.4
37.0,-90.1
39.5,-88.0
28.5,-77.4
28.6,-78.3
28.5,-79.2
28.6,-79.7
29.0,-79.9
29.4,-80.1
29.7,-80.4
30.1,-80.3
30.5,-80.0
30.8,-79.6
31.3,-79.1
31.8,-78.7
32.6,-78.4
33.4,-78.0
33.9,-77.7
34.0,-77.4
34.0,-77.2
33.9,-77.1
33.8,-77.4
33.9,-77.9
33.9,-78.0
34.0,-78.3
34.3,-78.5
34.6,-78.5
35.0,-78.0
35.3,-77.1
35.6,-76.0
36.2,-74.4
37.2,-72.7
38.5,-70.3
41.0,-66.0
43.5,-61.9
46.0,-57.8
13.2,-79.5
13.9,-80.8
14.8,-81.8
15.7,-82.6
16.6,-83.6
17.4,-84.8
18.3,-86.3
19.1,-87.6
19.0,-87.6
19.7,-88.7
20.2,-90.0
20.5,-91.1
20.6,-92.3
20.6,-93.6
20.7,-94.7
20.8,-95.8
20.9,-96.8
20.9,-97.0
20.8,-98.1
20.7,-99.4
20.8,-100.8
21.1,-102.2
21.6,-103.4
22.0,-104.9
22.5,-107.0
9.5,-40.8
9.6,-42.5
9.7,-44.2
9.7,-45.9
11.3,-25.4
11.7,-27.2
12.2,-29.2
12.6,-31.3
12.9,-33.3
13.1,-35.1
13.3,-36.8
13.5,-38.5
13.7,-40.0
13.9,-41.3
14.2,-42.6
14.4,-43.9
14.7,-45.0
15.1,-46.1
15.4,-47.1
15.6,-48.1
15.7,-49.2
15.8,-50.4
15.9,-51.7
16.3,-53.1
16.9,-54.3
17.7,-55.4
18.4,-56.5
19.0,-57.7
19.9,-58.6
21.0,-59.3
30.3,-78.3
31.0,-78.8
31.5,-79.0
31.6,-79.1
31.6,-79.2
31.5,-79.3
31.4,-79.4
31.3,-79.0
31.8,-78.7
32.4,-78.2
33.0,-77.4
34.2,-76.4
35.3,-75.2
36.0,-73.7
36.8,-72.1
37.3,-70.2
37.8,-68.3
38.5,-66.0
39.5,-63.1
40.8,-59.6
42.7,-55.0
44.5,-49.3
46.1,-44.2
47.0,-37.5
47.4,-32.7
15.9,-82.0
16.0,-82.1
16.1,-82.3
16.2,-82.5
16.4,-83.1
16.6,-83.9
16.7,-84.9
16.9,-86.1
17.2,-87.2
17.5,-88.2
18.0,-89.1
18.5,-90.0
18.9,-90.7
19.2,-91.1
19.5,-91.4
20.0,-91.6
20.3,-91.7
20.7,-91.7
21.5,-91.9
22.4,-92.7
22.9,-93.6
23.0,-94.4
23.1,-94.8
23.5,-95.2
24.0,-95.5
24.3,-96.2
24.3,-97.3
24.2,-97.7
24.1,-98.4
23.5,-99.5
23.1,-100.7
23.2,-101.9
26.6,-75.3
27.6,-74.7
28.7,-73.8
30.0,-72.5
31.4,-70.6
32.4,-68.8
33.0,-67.1
33.5,-65.0
34.0,-62.9
34.5,-60.5
35.0,-58.3
35.1,-56.1
34.4,-54.2
33.7,-52.7
32.9,-51.2
32.1,-49.1
31.6,-46.5
31.6,-44.6
31.3,-43.4
30.0,-42.5
28.4,-41.7
26.3,-40.2
25.0,-38.0
25.1,-35.9
25.4,-34.7
25.6,-33.6
26.0,-32.5
26.7,-31.4
27.9,-30.4
29.3,-29.6
30.8,-28.7
32.5,-28.0
33.9,-27.6
35.4,-27.2
38.0,-27.0
38.7,-27.1
41.5,-27.7
45.1,-28.9
48.9,-30.2
53.0,-32.0
56.0,-37.0
57.0,-42.0
21.1,-63.8
21.6,-63.9
21.7,-64.2
21.5,-64.8
21.1,-65.3
20.7,-66.0
20.4,-66.4
20.7,-67.3
21.1,-68.8
21.4,-70.0
21.6,-71.8
21.6,-73.3
21.9,-75.1
22.1,-76.8
22.1,-78.4
22.7,-80.2
23.2,-81.9
23.9,-83.5
24.6,-84.5
25.2,-85.3
26.0,-86.0
26.8,-86.5
27.5,-86.6
28.3,-86.5
29.2,-86.1
30.0,-85.4
30.2,-85.1
31.5,-83.5
32.5,-81.5
33.7,-79.2
34.7,-76.2
34.4,-73.5
34.0,-72.0
33.5,-70.5
11.8,-37.7
12.8,-38.5
14.0,-39.4
15.2,-40.2
16.6,-41.0
18.0,-41.8
19.2,-43.0
20.0,-43.8
21.0,-44.2
22.0,-44.5
23.0,-44.3
23.9,-43.6
24.8,-42.6
26.1,-41.3
27.2,-39.9
28.3,-38.2
29.2,-36.8
30.0,-35.4
30.8,-34.8
31.8,-35.1
32.6,-36.0
32.5,-37.1
32.4,-38.3
32.2,-39.6
31.7,-40.9
31.1,-42.1
30.3,-43.0
30.1,-43.6
29.9,-44.7
29.6,-45.8
29.4,-46.9
29.4,-47.8
29.6,-49.1
29.9,-50.3
30.1,-51.6
30.1,-52.8
30.2,-54.0
30.3,-54.7
30.4,-55.5
30.7,-56.1
31.4,-56.4
32.3,-56.2
33.5,-56.0
35.2,-55.6
36.9,-55.0
38.6,-54.0
40.5,-52.1
43.8,-49.5
47.5,-47.2
52.0,-44.0
56.5,-40.5
59.5,-37.0
61.1,-33.4
62.1,-28.7
62.5,-24.0
62.6,-19.0
62.5,-12.6
63.0,-6.0
22.2,-71.5
22.8,-72.6
23.4,-73.7
24.1,-74.8
25.0,-75.7
26.4,-76.2
28.0,-76.2
29.5,-75.4
31.2,-74.0
33.1,-71.3
35.2,-67.6
36.2,-62.5
37.6,-58.2
38.9,-55.0
40.0,-52.0
41.3,-50.4
41.9,-49.9
41.5,-49.2
40.8,-47.5
40.7,-45.4
13.1,-47.3
13.3,-48.4
13.5,-49.5
13.7,-49.8
