year,month,day,hour,wind,pressure,status_disturbance,status_extratropical,status_hurricane,status_other low,status_subtropical depression,status_subtropical storm,status_tropical depression,status_tropical storm,status_tropical wave,bearing_last_deg,displacment_km,speed_kmh,last_loc_lat,last_loc_long,land
1998,9,5,18,50,986,0,1,0,0,0,0,0,0,0,26.565051177077994,489.0660661717788,81.5110110286298,42.5,-61.0,0
1998,9,6,0,50,979,0,1,0,0,0,0,0,0,0,45.0,270.9412369706703,45.156872828445046,45.0,-56.0,1
1998,9,6,6,50,968,0,1,0,0,0,0,0,0,0,45.0,134.30203847160178,22.383673078600296,47.0,-54.0,1
1998,9,6,12,55,964,0,1,0,0,0,0,0,0,0,45.0,133.5144852804857,22.252414213414283,48.0,-53.0,0
1998,9,6,18,55,966,0,1,0,0,0,0,0,0,0,14.03624346792648,155.86036746783685,25.976727911306146,49.0,-52.0,0
1998,9,7,0,55,968,0,1,0,0,0,0,0,0,0,14.03624346792648,154.4840312923818,25.747338548730298,49.5,-50.0,0
1998,9,7,6,50,970,0,1,0,0,0,0,0,0,0,9.462322208025617,221.06244291503128,36.843740485838545,50.0,-48.0,0
1998,9,7,12,45,978,0,1,0,0,0,0,0,0,0,7.125016348901798,287.6858570354827,47.94764283924712,50.5,-45.0,0
1998,9,7,18,45,978,0,1,0,0,0,0,0,0,0,0.0,280.75626621194084,46.79271103532347,51.0,-41.0,0
1998,9,8,0,40,982,0,1,0,0,0,0,0,0,0,0.0,350.92110806818937,58.48685134469823,51.0,-37.0,0
1998,9,8,6,40,982,0,1,0,0,0,0,0,0,0,8.130102354155978,250.59363209350192,41.765605348916985,51.0,-32.0,0
1998,9,8,12,35,983,0,1,0,0,0,0,0,0,0,8.130102354155978,248.00217390948524,41.333695651580875,51.5,-28.5,0
2004,8,13,18,30,1011,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
2004,8,14,0,30,1011,0,0,0,0,0,0,1,0,0,-6.340191745909898,199.10199470577092,33.18366578429515,9.0,-45.6,0
2004,8,14,6,30,1011,0,0,0,0,0,0,1,0,0,-12.528807709151495,202.59119508636985,33.76519918106164,9.2,-47.4,0
2004,8,14,12,30,1011,0,0,0,0,0,0,1,0,0,-12.804266065286775,247.5711232988068,41.261853883134464,9.6,-49.2,0
2004,8,14,18,35,1010,0,0,0,0,0,0,0,1,0,-10.784297867562604,234.24375300219296,39.04062550036549,10.1,-51.4,0
2004,8,15,0,35,1010,0,0,0,0,0,0,0,1,0,-11.768288932020653,268.2699731338668,44.711662188977805,10.5,-53.5,0
2004,8,15,6,45,1009,0,0,0,0,0,0,0,1,0,-11.768288932020653,267.8377445672591,44.63962409454319,11.0,-55.9,0
2004,8,15,12,45,1009,0,0,0,0,0,0,0,1,0,-6.842773412630957,274.61414073613304,45.769023456022175,11.5,-58.3,0
2004,8,15,18,35,1010,0,0,0,0,0,0,0,1,0,-8.530765609948103,220.3579383791429,36.726323063190485,11.8,-60.8,0
2010,8,24,0,25,1009,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
2010,8,24,6,25,1009,0,0,0,1,0,0,0,0,0,-14.036243467926507,179.39206406217613,29.898677343696026,12.4,-19.3,0
2010,8,24,12,30,1008,0,0,0,1,0,0,0,0,0,-13.240519915187138,189.6581509901773,31.60969183169621,12.8,-20.9,0
2010,8,24,18,30,1008,0,0,0,1,0,0,0,0,0,-13.24051991518722,189.3669127898489,31.56115213164148,13.2,-22.6,0
2010,8,25,0,30,1008,0,0,0,1,0,0,0,0,0,-10.007979801441364,186.82593082941608,31.137655138236013,13.6,-24.3,0
2010,8,25,6,30,1007,0,0,0,0,0,0,1,0,0,-6.340191745909885,195.71552663610476,32.61925443935079,13.9,-26.0,0
2010,8,25,12,35,1006,0,0,0,0,0,0,0,1,0,-6.009005957494561,206.2754709357879,34.37924515596465,14.1,-27.8,0
2010,8,25,18,35,1006,0,0,0,0,0,0,0,1,0,-6.340191745909885,195.37671022667976,32.56278503777996,14.3,-29.7,0
2010,8,26,0,35,1006,0,0,0,0,0,0,0,1,0,-7.594643368591418,163.12922365250373,27.188203942083955,14.5,-31.5,0
2010,8,26,6,40,1004,0,0,0,0,0,0,0,1,0,-7.594643368591487,162.98361547032985,27.16393591172164,14.7,-33.0,0
2010,8,26,12,40,1004,0,0,0,0,0,0,0,1,0,-7.594643368591418,162.83607078246447,27.139345130410742,14.9,-34.5,0
2010,8,26,18,40,1004,0,0,0,0,0,0,0,1,0,-6.7098368077569575,183.999879153176,30.666646525529337,15.1,-36.0,0
2010,8,27,0,40,1004,0,0,0,0,0,0,0,1,0,-6.709836807756926,183.8279095527105,30.63798492545175,15.3,-37.7,0
2010,8,27,6,40,1004,0,0,0,0,0,0,0,1,0,-6.340191745909872,194.30426995326224,32.38404499221038,15.5,-39.4,0
2010,8,27,12,40,1004,0,0,0,0,0,0,0,1,0,-3.012787504183385,203.91601593182625,33.986002655304375,15.7,-41.2,0
2010,8,27,18,40,1004,0,0,0,0,0,0,0,1,0,-3.0127875041833314,203.81624690979487,33.96937448496581,15.8,-43.1,0
2010,8,28,0,45,1000,0,0,0,0,0,0,0,1,0,-2.8624052261117376,214.40682161943036,35.73447026990506,15.9,-45.0,0
2010,8,28,6,50,996,0,0,0,0,0,0,0,1,0,-2.8624052261117883,214.30048830230064,35.71674805038344,16.0,-47.0,0
2010,8,28,12,50,996,0,0,0,0,0,0,0,1,0,-2.8624052261116866,214.1935070933326,35.69891784888877,16.1,-49.0,0
2010,8,28,18,50,996,0,0,0,0,0,0,0,1,0,-2.8624052261117883,214.085878303897,35.68097971731617,16.2,-51.0,0
2010,8,29,0,55,991,0,0,0,0,0,0,0,1,0,-6.340191745909898,193.54282381358303,32.25713730226384,16.3,-53.0,0
2010,8,29,6,55,991,0,0,0,0,0,0,0,1,0,-6.709836807756899,182.7500955724489,30.45834926207482,16.5,-54.8,0
2010,8,29,12,65,985,0,0,1,0,0,0,0,0,0,-11.30993247402024,163.26594331244866,27.210990552074776,16.7,-56.5,0
2010,8,29,18,75,978,0,0,1,0,0,0,0,0,0,-12.99461679191656,142.2494003941248,23.7082333990208,17.0,-58.0,0
2010,8,30,0,85,971,0,0,1,0,0,0,0,0,0,-17.10272896905226,144.98279314042082,24.163798856736804,17.3,-59.3,0
2010,8,30,6,95,967,0,0,1,0,0,0,0,0,0,-17.102728969052492,144.69255240300578,24.115425400500964,17.7,-60.6,0
2010,8,30,12,105,965,0,0,1,0,0,0,0,0,0,-18.43494882292191,134.37199353218256,22.39533225536376,18.1,-61.9,0
2010,8,30,18,115,954,0,0,1,0,0,0,0,0,0,-24.443954780416508,128.51948041488336,21.41991340248056,18.5,-63.1,0
2010,8,31,0,115,938,0,0,1,0,0,0,0,0,0,-28.610459665965397,133.3312083763987,22.22186806273312,19.0,-64.2,0
2010,8,31,6,115,931,0,0,1,0,0,0,0,0,0,-28.610459665964942,132.96266247315623,22.16044374552604,19.6,-65.3,0
2010,8,31,12,115,935,0,0,1,0,0,0,0,0,0,-32.4711922908486,138.4314533411875,23.07190889019792,20.2,-66.4,0
2010,8,31,18,115,940,0,0,1,0,0,0,0,0,0,-37.87498365109814,121.3811942151868,20.230199035864462,20.9,-67.5,0
2010,9,1,0,110,940,0,0,1,0,0,0,0,0,0,-41.987212495816614,143.48141057002547,23.91356842833758,21.6,-68.4,0
2010,9,1,6,105,941,0,0,1,0,0,0,0,0,0,-45.000000000000185,165.97600457573,27.662667429288337,22.5,-69.4,0
2010,9,1,12,110,942,0,0,1,0,0,0,0,0,0,-45.00000000000009,165.35409149880672,27.55901524980112,23.6,-70.5,0
2010,9,1,18,115,941,0,0,1,0,0,0,0,0,0,-47.489552921998914,173.03525809822136,28.839209683036895,24.7,-71.6,0
2010,9,2,0,120,932,0,0,1,0,0,0,0,0,0,-58.3924977537512,164.62260634362022,27.43710105727004,25.9,-72.7,0
2010,9,2,6,125,927,0,0,1,0,0,0,0,0,0,-60.255118703057896,173.99092683857265,28.998487806428773,27.2,-73.5,0
2010,9,2,12,115,935,0,0,1,0,0,0,0,0,0,-71.56505117707799,173.20637788077747,28.86772964679625,28.6,-74.3,0
2010,9,2,18,100,943,0,0,1,0,0,0,0,0,0,-79.38034472384496,179.69184336202733,29.94864056033789,30.1,-74.8,0
2010,9,3,0,90,949,0,0,1,0,0,0,0,0,0,81.25383773744528,145.3848620601268,24.230810343354467,31.7,-75.1,0
2010,9,3,6,85,955,0,0,1,0,0,0,0,0,0,64.9831065218999,178.57005159375203,29.761675265625342,33.0,-74.9,0
2010,9,3,12,75,959,0,0,1,0,0,0,0,0,0,63.43494882292211,191.84550617660045,31.974251029433407,34.5,-74.2,0
2010,9,3,18,70,960,0,0,1,0,0,0,0,0,0,51.34019174590985,197.89340945975255,32.982234909958756,36.1,-73.4,0
2010,9,4,0,60,961,0,0,0,0,0,0,0,1,0,43.152389734005254,217.44266889005743,36.240444815009575,37.6,-72.2,0
2010,9,4,6,60,961,0,0,0,0,0,0,0,1,0,36.02737338510377,258.7434801471791,43.12391335786319,39.1,-70.6,0
2010,9,4,12,65,961,0,0,1,0,0,0,0,0,0,40.42607874009907,339.8660701654459,56.64434502757431,40.7,-68.4,0
2010,9,4,15,65,962,0,0,1,0,0,0,0,0,0,47.2906100426384,173.87594053012,28.97932342168667,43.0,-65.7,1
2010,9,4,18,65,965,0,0,1,0,0,0,0,0,0,42.7093899573616,168.30028848221514,28.05004808036919,44.3,-64.5,1
2010,9,4,19,60,967,0,0,0,0,0,0,0,1,0,45.0,67.8379836583509,11.30633060972515,45.5,-63.2,1
2010,9,5,0,55,971,0,1,0,0,0,0,0,0,0,43.83086067209256,327.18392343168665,54.530653905281106,46.0,-62.7,0
2010,9,5,6,50,978,0,1,0,0,0,0,0,0,0,39.17365797044423,313.1971767551427,52.19952945919045,48.4,-60.2,0
2010,9,5,12,45,987,0,1,0,0,0,0,0,0,0,40.60129464500441,247.70775910919025,41.28462651819837,50.6,-57.5,0
2010,9,5,18,40,992,0,1,0,0,0,0,0,0,0,50.90614111377059,198.11776591434943,33.01962765239158,52.4,-55.4,0
2010,9,6,0,35,994,0,1,0,0,0,0,0,0,0,70.55996517182379,193.1276455129249,32.187940918820814,54.0,-54.1,0
2016,8,2,6,40,1004,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0
2016,8,2,12,40,1003,0,0,0,0,0,0,0,1,0,-0.0,181.68394801968017,30.280658003280028,16.3,-77.5,0
2016,8,2,18,45,1001,0,0,0,0,0,0,0,1,0,-0.0,170.99671338764358,28.49945223127393,16.3,-79.2,0
2016,8,3,0,55,994,0,0,0,0,0,0,0,1,0,-4.085616779974774,149.99296713394176,24.99882785565696,16.3,-80.8,0
2016,8,3,6,55,993,0,0,0,0,0,0,0,1,0,23.96248897457831,105.9261693702582,17.6543615617097,16.4,-82.2,0
2016,8,3,12,60,989,0,0,0,0,0,0,0,1,0,-14.03624346792648,132.568690391138,22.094781731856333,16.0,-83.1,0
2016,8,3,18,65,988,0,0,1,0,0,0,0,0,0,-28.610459665964942,134.85810178309495,22.476350297182492,16.3,-84.3,0
2016,8,4,0,70,984,0,0,1,0,0,0,0,0,0,-14.93141717813763,165.666988400502,27.611164733417,16.9,-85.4,0
2016,8,4,4,75,979,0,0,1,0,0,0,0,0,0,-6.340191745909836,96.29557639246852,16.049262732078088,17.3,-86.9,0
2016,8,4,6,75,979,0,0,1,0,0,0,0,0,0,-0.0,53.128663714929715,8.85477728582162,17.4,-87.8,1
2016,8,4,12,60,989,0,0,0,0,0,0,0,1,0,-0.0,116.88293280940866,19.48048880156811,17.4,-88.3,1
2016,8,4,18,40,995,0,0,0,0,0,0,0,1,0,-12.5288077091518,98.10894933271804,16.35149155545301,17.4,-89.4,1
2016,8,5,0,35,1000,0,0,0,0,0,0,0,1,0,-23.962488974577976,105.19083945820904,17.531806576368172,17.6,-90.3,1
2016,8,5,6,35,1001,0,0,0,0,0,0,0,1,0,-15.255118703057883,121.03979613534844,20.17329935589141,18.0,-91.2,1
2016,8,5,12,40,1001,0,0,0,0,0,0,0,1,0,-9.462322208025563,128.7139659205852,21.452327653430867,18.3,-92.3,0
2016,8,5,18,50,999,0,0,0,0,0,0,0,1,0,-9.462322208025563,128.5691206398034,21.428186773300567,18.5,-93.5,0
2016,8,6,0,50,999,0,0,0,0,0,0,0,1,0,-12.528807709151584,97.42385541944148,16.237309236573576,18.7,-94.7,0
2016,8,6,2,50,999,0,0,0,0,0,0,0,1,0,-14.03624346792648,43.55924968148026,7.259874946913377,18.9,-95.6,1
2016,8,6,6,45,1004,0,0,0,0,0,0,0,1,0,-0.0,52.64598676106764,8.774331126844606,19.0,-96.0,1
2016,8,6,12,25,1008,0,0,0,0,0,0,1,0,0,-0.0,105.29186727954315,17.548644546590527,19.0,-96.5,1
2005,10,1,12,25,1007,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
2005,10,1,18,30,1005,0,0,0,0,0,0,1,0,0,-18.43494882292201,66.94181513214347,11.15696918869058,18.9,-85.6,0
2005,10,2,0,30,1004,0,0,0,0,0,0,1,0,0,-21.801409486351744,57.053259735436505,9.508876622572751,19.1,-86.2,0
2005,10,2,6,40,1003,0,0,0,0,0,0,0,1,0,-21.801409486351744,56.99460088639648,9.499100147732747,19.3,-86.7,0
2005,10,2,10,35,1003,0,0,0,0,0,0,0,1,0,-18.434948822922426,33.37186374212289,5.561977290353815,19.5,-87.2,1
2005,10,2,12,35,1003,0,0,0,0,0,0,0,1,0,-26.56505117707758,47.422995705419744,7.903832617569957,19.6,-87.5,1
2005,10,2,18,35,1004,0,0,0,0,0,0,0,1,0,-29.054604099077373,109.2177076942564,18.202951282376063,19.8,-87.9,1
2005,10,3,0,30,1003,0,0,0,0,0,0,1,0,0,-11.309932474020174,106.70258580410976,17.78376430068496,20.3,-88.8,1
2005,10,3,6,35,1003,0,0,0,0,0,0,0,1,0,-0.0,125.17496186859084,20.862493644765134,20.5,-89.8,0
2005,10,3,12,40,1000,0,0,0,0,0,0,0,1,0,15.94539590092274,76.34728936885367,12.724548228142275,20.5,-91.0,0
2005,10,3,18,50,997,0,0,0,0,0,0,0,1,0,21.801409486351744,56.75423091322745,9.459038485537908,20.3,-91.7,0
2005,10,4,0,55,990,0,0,0,0,0,0,0,1,0,16.69924423399366,109.82181406065844,18.303635676776405,20.1,-92.2,0
2005,10,4,6,65,987,0,0,1,0,0,0,0,0,0,33.6900675259801,115.486285872252,19.247714312042,19.8,-93.2,0
2005,10,4,12,70,977,0,0,1,0,0,0,0,0,0,36.86989764584353,107.305866239228,17.884311039871335,19.2,-94.1,0
2005,10,4,18,45,988,0,0,0,0,0,0,0,1,0,45.000000000000576,107.15867057215348,17.85977842869225,18.6,-94.9,1
2005,10,5,0,30,1000,0,0,0,0,0,0,1,0,0,41.185925165709214,114.961158260341,19.16019304339017,17.9,-95.6,1
2005,10,5,6,25,1004,0,0,0,0,0,0,1,0,0,26.56505117707826,71.9877992092175,11.997966534869583,17.2,-96.4,1
2002,9,7,12,30,1013,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
2002,9,7,18,30,1014,0,0,0,0,0,0,1,0,0,-15.94539590092274,74.37974802941542,12.396624671569237,24.3,-47.5,0
2002,9,8,0,30,1015,0,0,0,0,0,0,1,0,0,-0.0,91.21914408976876,15.203190681628124,24.5,-48.2,0
2002,9,8,6,25,1016,0,0,0,0,0,0,1,0,0,-0.0,111.48996765307622,18.581661275512705,24.5,-49.1,0
2002,9,8,12,25,1016,0,0,0,0,0,0,1,0,0,5.194428907734906,112.08265129945792,18.680441883242988,24.5,-50.2,0
2008,10,13,6,25,1005,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
2008,10,13,12,30,1005,0,0,0,0,0,0,1,0,0,18.434948822922262,68.13358631270486,11.355597718784145,15.4,-69.0,0
2008,10,13,18,30,1004,0,0,0,0,0,0,1,0,0,63.43494882292161,49.20958820868058,8.201598034780096,15.2,-69.6,0
2008,10,14,0,35,1001,0,0,0,0,0,0,0,1,0,-56.3099324740199,39.57255862607648,6.595426437679413,14.8,-69.8,0
2008,10,14,6,40,997,0,0,0,0,0,0,0,1,0,-33.69006752597994,39.197102670857696,6.532850445142949,14.5,-69.6,0
2008,10,14,12,50,991,0,0,0,0,0,0,0,1,0,-26.565051177077994,24.253896936686353,4.042316156114392,14.3,-69.3,0
2008,10,14,18,60,983,0,0,0,0,0,0,0,1,0,-45.00000000000017,46.38606307258357,7.731010512097261,14.2,-69.1,0
2008,10,15,0,65,983,0,0,1,0,0,0,0,0,0,21.801409486351744,58.373567575054835,9.728927929175804,13.9,-68.8,0
2008,10,15,6,70,985,0,0,1,0,0,0,0,0,0,45.000000000000334,46.36667658923445,7.7277794315390755,14.1,-68.3,0
2008,10,15,12,75,984,0,0,1,0,0,0,0,0,0,39.80557109226547,85.07717218510943,14.179528697518238,14.4,-68.0,0
2008,10,15,18,80,977,0,0,1,0,0,0,0,0,0,37.874983651098006,123.88166980087884,20.646944966813138,14.9,-67.4,0
2008,10,16,0,95,970,0,0,1,0,0,0,0,0,0,40.236358309273875,184.79373224707405,30.798955374512342,15.6,-66.5,0
2008,10,16,6,115,958,0,0,1,0,0,0,0,0,0,49.085616779974785,215.93764711269225,35.98960785211537,16.7,-65.2,0
2008,10,16,12,90,975,0,0,1,0,0,0,0,0,0,37.87498365109829,244.8977677978968,40.8162946329828,18.2,-63.9,0
2008,10,16,18,70,985,0,0,1,0,0,0,0,0,0,41.4236656250026,243.06716664438187,40.511194440730314,19.6,-62.1,0
2008,10,17,0,65,986,0,0,1,0,0,0,0,0,0,46.73570458892835,250.49514247364385,41.749190412273975,21.1,-60.4,0
2008,10,17,6,70,984,0,0,1,0,0,0,0,0,0,53.53076560994822,307.94719051645325,51.32453175274221,22.8,-58.8,0
2008,10,17,12,75,982,0,0,1,0,0,0,0,0,0,63.43494882292202,340.16669205074055,56.694448675123425,25.1,-57.1,0
2008,10,17,18,65,985,0,0,1,0,0,0,0,0,0,59.42077312751094,274.7705732151688,45.79509553586146,27.9,-55.7,0
2008,10,18,0,55,988,0,0,0,0,0,0,0,1,0,45.000000000000085,175.82410349529212,29.304017249215352,30.1,-54.4,0
2008,10,18,6,50,991,0,0,0,0,0,0,0,1,0,44.99999999999991,160.36108096208878,26.726846827014796,31.3,-53.2,0
2008,10,18,12,40,996,0,0,0,1,0,0,0,0,0,36.86989764584394,100.27235448964775,16.712059081607958,32.4,-52.1,0
2008,10,18,18,35,1002,0,0,0,1,0,0,0,0,0,32.005383208083586,92.9136302720862,15.4856050453477,33.0,-51.3,0
2008,10,19,0,30,1006,0,0,0,1,0,0,0,0,0,32.005383208083586,92.57374750777096,15.42895791796183,33.5,-50.5,0
2008,10,19,6,30,1009,0,0,0,1,0,0,0,0,0,35.537677791974275,85.05112263540981,14.175187105901635,34.0,-49.7,0
2008,10,19,12,25,1011,0,0,0,1,0,0,0,0,0,40.601294645004415,92.3779566169211,15.396326102820185,34.5,-49.0,0
2008,10,19,18,25,1012,0,0,0,1,0,0,0,0,0,36.86989764584419,98.55285928937212,16.425476548228687,35.1,-48.3,0
2008,10,20,0,25,1013,0,0,0,1,0,0,0,0,0,44.99999999999971,100.0560177937464,16.676002965624402,35.7,-47.5,0
2008,10,20,6,25,1014,0,0,0,1,0,0,0,0,0,45.000000000000334,85.48643445992907,14.247739076654844,36.4,-46.8,0
2008,10,20,12,25,1015,0,0,0,1,0,0,0,0,0,33.690067525979686,103.92884917893583,17.321474863155974,37.0,-46.2,0
2008,10,20,18,25,1016,0,0,0,1,0,0,0,0,0,16.699244233993472,94.20967167404368,15.701611945673946,37.6,-45.3,0
2008,10,21,0,25,1016,0,0,0,1,0,0,0,0,0,21.801409486351744,98.30930402978062,16.384884004963435,37.9,-44.3,0
2020,8,30,18,25,1011,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
2020,8,31,0,25,1010,0,0,0,1,0,0,0,0,0,0.0,125.17920500608312,20.863200834347182,30.2,-80.7,0
2020,8,31,6,30,1009,0,0,0,0,0,0,1,0,0,18.434948822922063,123.54754486603196,20.59125747767199,30.2,-79.4,0
2020,8,31,12,30,1009,0,0,0,0,0,0,1,0,0,48.366460663429855,125.64958531251489,20.941597552085813,30.6,-78.2,0
2020,8,31,18,30,1008,0,0,0,0,0,0,1,0,0,54.46232220802573,90.907273527544,15.151212254590666,31.5,-77.4,0
2020,9,1,0,30,1007,0,0,0,0,0,0,1,0,0,44.99999999999971,101.72811067982848,16.954685113304745,32.2,-76.9,0
2020,9,1,6,30,1005,0,0,0,0,0,0,1,0,0,36.86989764584391,149.79952103771407,24.966586839619012,32.9,-76.2,0
2020,9,1,12,35,1003,0,0,0,0,0,0,0,1,0,31.60750224624909,149.09908640623414,24.849847734372357,33.8,-75.0,0
2020,9,1,18,35,1003,0,0,0,0,0,0,0,1,0,21.80140948635186,152.40055033428666,25.40009172238111,34.6,-73.7,0
2020,9,2,0,35,1003,0,0,0,0,0,0,0,1,0,21.801409486351627,151.50036877912066,25.25006146318678,35.2,-72.2,0
2020,9,2,6,35,1003,0,0,0,0,0,0,0,1,0,12.09475707701222,130.6200475589902,21.77000792649837,35.8,-70.7,0
2020,9,2,12,35,1003,0,0,0,0,0,0,0,1,0,4.398705354995605,117.5145552730915,19.585759212181916,36.1,-69.3,0
2020,9,2,18,35,1004,0,0,0,0,0,0,0,1,0,0.0,143.89513157011658,23.982521928352764,36.2,-68.0,0
2020,9,3,0,30,1005,0,0,0,0,0,0,1,0,0,0.0,143.89513157011783,23.982521928352977,36.2,-66.4,0
2020,9,3,6,30,1005,0,0,0,0,0,0,1,0,0,-3.1798301198642847,162.36397462478772,27.060662437464615,36.2,-64.8,0
2020,9,3,12,30,1005,0,0,0,0,0,0,1,0,0,0.0,117.06376388621813,19.510627314369685,36.1,-63.0,0
2020,9,3,18,30,1005,0,0,0,0,0,0,1,0,0,-22.619864948040377,121.7712924151677,20.295215402527948,36.1,-61.7,0
2020,9,4,0,30,1006,0,0,0,0,0,0,1,0,0,-16.699244233993845,96.69421890313002,16.11570315052167,35.6,-60.5,0
2020,9,4,6,30,1006,0,0,0,0,0,0,1,0,0,0.0,63.66748302261031,10.611247170435052,35.3,-59.5,0
2020,9,4,12,30,1006,0,0,0,0,0,0,1,0,0,0.0,72.76279148111317,12.12713191351886,35.3,-58.8,0
2020,9,4,18,30,1006,0,0,0,0,0,0,1,0,0,0.0,45.47681984624624,7.579469974374373,35.3,-58.0,0
2020,9,5,0,30,1007,0,0,0,0,0,0,1,0,0,45.0,28.678655140838337,4.779775856806389,35.3,-57.5,0
2020,9,5,6,30,1008,0,0,0,0,0,0,1,0,0,90.0,55.4771876835924,9.2461979472654,35.5,-57.3,0
2020,9,5,12,30,1009,0,0,0,0,0,0,1,0,0,90.0,88.77315056991722,14.795525094986203,36.0,-57.3,0
2020,9,5,18,30,1010,0,0,0,1,0,0,0,0,0,77.47119229084882,101.44782943250875,16.907971572084794,36.8,-57.3,0
2020,9,6,0,30,1011,0,0,0,1,0,0,0,0,0,74.74488129694195,124.8930184914337,20.815503081905614,37.7,-57.1,0
2020,9,6,6,30,1012,0,0,0,1,0,0,0,0,0,53.13010235415611,205.37244560583952,34.228740934306586,38.8,-56.8,0
1994,9,24,12,25,1008,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
1994,9,24,18,30,1007,0,0,0,0,0,0,1,0,0,-26.56505117707826,72.25100092979339,12.0418334882989,16.0,-84.5,0
1994,9,25,0,30,1007,0,0,0,0,0,0,1,0,0,-14.03624346792624,88.27458553265372,14.712430922108952,16.3,-85.1,0
1994,9,25,6,30,1006,0,0,0,0,0,0,1,0,0,-7.125016348901923,86.1033980399714,14.350566339995233,16.5,-85.9,0
1994,9,25,12,30,1005,0,0,0,0,0,0,1,0,0,-6.340191745909836,96.64892398647004,16.108153997745006,16.6,-86.7,0
1994,9,25,18,30,1004,0,0,0,0,0,0,1,0,0,7.125016348901547,86.0596335215709,14.343272253595153,16.7,-87.6,1
1994,9,26,0,30,1006,0,0,0,0,0,0,1,0,0,-0.0,32.01273808626357,5.335456347710594,16.6,-88.4,1
1994,9,26,6,25,1007,0,0,0,0,0,0,1,0,0,-0.0,21.34182649627425,3.556971082712375,16.6,-88.7,1
1994,9,26,12,25,1007,0,0,0,0,0,0,1,0,0,18.434948822922426,33.87935158317133,5.646558597195221,16.6,-88.9,1
1994,9,26,18,25,1007,0,0,0,0,0,0,1,0,0,-0.0,32.02924351159813,5.338207251933022,16.5,-89.2,1
1977,8,29,12,20,1012,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
1977,8,29,18,25,1010,0,0,0,0,0,0,1,0,0,-11.30993247402037,50.87070484791344,8.478450807985572,26.9,-88.4,0
1977,8,30,0,30,1009,0,0,0,0,0,0,1,0,0,11.30993247402037,50.87070484791344,8.478450807985572,27.0,-88.9,0
1977,8,30,6,40,1006,0,0,0,0,0,0,0,1,0,14.03624346792648,41.26968720887336,6.8782812014788925,26.9,-89.4,0
1977,8,30,12,50,1003,0,0,0,0,0,0,0,1,0,11.30993247402037,50.95588692123288,8.49264782020548,26.8,-89.8,0
1977,8,30,18,65,997,0,0,1,0,0,0,0,0,0,33.69006752597994,37.20106588523151,6.200177647538585,26.7,-90.3,0
1977,8,31,0,70,991,0,0,1,0,0,0,0,0,0,14.03624346792648,41.40322292605125,6.900537154341875,26.5,-90.6,0
1977,8,31,6,75,988,0,0,1,0,0,0,0,0,0,14.036243467926,41.43632042803924,6.906053404673206,26.4,-91.0,0
1977,8,31,12,75,986,0,0,1,0,0,0,0,0,0,14.036243467926958,41.46930311176484,6.911550518627473,26.3,-91.4,0
1977,8,31,18,80,985,0,0,1,0,0,0,0,0,0,11.30993247401998,51.20792958154771,8.534654930257952,26.2,-91.8,0
1977,9,1,0,80,979,0,0,1,0,0,0,0,0,0,21.801409486352092,54.743410243989224,9.123901707331536,26.1,-92.3,0
1977,9,1,6,85,972,0,0,1,0,0,0,0,0,0,6.340191745909736,90.89752334344313,15.149587223907188,25.9,-92.8,0
1977,9,1,12,90,963,0,0,1,0,0,0,0,0,0,16.69924423399366,105.76927485726443,17.62821247621074,25.8,-93.7,0
1977,9,1,18,110,945,0,0,1,0,0,0,0,0,0,20.556045219583577,87.11753218888045,14.51958869814674,25.5,-94.7,0
1977,9,2,0,140,931,0,0,1,0,0,0,0,0,0,40.60129464500425,97.05073917583866,16.17512319597311,25.2,-95.5,0
1977,9,2,6,150,926,0,0,1,0,0,0,0,0,0,23.9624889745785,101.47417639234938,16.91236273205823,24.6,-96.2,0
1977,9,2,12,120,940,0,0,1,0,0,0,0,0,0,29.054604099076993,107.04878016126418,17.841463360210696,24.2,-97.1,1
1977,9,2,18,70,978,0,0,1,0,0,0,0,0,0,26.565051177077855,139.50314829502275,23.250524715837127,23.7,-98.0,1
1977,9,3,0,40,998,0,0,0,0,0,0,0,1,0,18.434948822922077,196.39050331790887,32.73175055298481,23.1,-99.2,1
1977,9,3,6,25,1011,0,0,0,0,0,0,1,0,0,14.03624346792648,213.46324125570345,35.57720687595057,22.5,-101.0,1
2013,8,25,12,30,1006,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
2013,8,25,18,45,1004,0,0,0,0,0,0,0,1,0,-12.528807709151584,97.42385541944148,16.237309236573576,18.7,-94.2,0
2013,8,26,0,50,1001,0,0,0,0,0,0,0,1,0,-20.55604521958324,90.51950722646328,15.08658453774388,18.9,-95.1,0
