lat,long
15.0,-49.1
15.5,-50.7
15.9,-52.3
16.4,-53.7
17.0,-55.0
17.8,-56.3
18.6,-57.5
19.1,-58.5
19.4,-59.4
19.8,-60.1
20.2,-60.6
20.5,-60.9
20.8,-61.2
21.1,-61.4
21.5,-61.7
21.7,-62.1
21.9,-62.6
22.2,-63.2
22.5,-63.9
22.9,-64.7
23.3,-65.7
23.6,-66.7
23.9,-67.9
24.2,-69.0
24.4,-70.1
24.7,-71.2
25.2,-72.2
25.7,-73.1
26.4,-73.9
27.0,-74.7
27.7,-75.5
28.6,-76.1
29.8,-76.7
31.0,-77.2
32.3,-77.8
33.7,-78.0
33.9,-78.0
35.2,-78.7
36.7,-79.0
38.0,-79.4
39.2,-79.9
40.4,-80.4
41.2,-80.5
42.0,-80.4
42.8,-80.1
43.4,-79.9
44.0,-79.0
44.5,-77.6
44.9,-75.9
45.4,-74.0
45.7,-72.3
46.0,-71.1
46.7,-70.0
14.6,-18.1
14.8,-19.0
15.2,-19.8
15.6,-20.7
15.9,-21.8
16.1,-22.9
16.3,-24.2
16.4,-25.7
16.6,-27.1
16.8,-28.6
17.1,-30.0
17.3,-31.2
17.6,-32.4
17.9,-33.5
18.1,-34.4
18.4,-35.3
18.8,-36.3
19.1,-37.2
19.5,-38.2
19.9,-39.3
20.4,-40.6
21.1,-41.8
21.9,-42.9
22.8,-44.0
23.7,-45.0
24.7,-46.0
25.8,-46.9
26.7,-47.3
27.4,-47.5
27.5,-47.8
27.6,-48.0
27.5,-48.4
20.1,-50.8
20.4,-51.2
20.8,-51.5
21.3,-51.7
21.9,-51.8
22.5,-51.8
23.6,-51.6
24.7,-51.3
25.7,-50.6
26.5,-49.6
27.2,-48.5
27.9,-46.8
28.7,-44.7
29.5,-42.4
30.1,-40.0
30.6,-37.6
31.0,-35.1
31.3,-32.6
31.2,-30.5
30.9,-28.6
15.5,-82.8
15.9,-83.2
16.0,-83.6
16.0,-84.0
15.9,-84.4
15.9,-84.5
15.6,-85.0
15.3,-85.6
14.7,-62.7
15.0,-63.2
15.3,-63.7
15.6,-63.8
16.7,-63.6
17.9,-63.5
18.9,-63.6
19.7,-63.9
20.4,-64.3
21.3,-64.7
22.0,-65.2
22.6,-65.6
23.6,-65.8
24.6,-65.6
25.9,-65.3
27.6,-64.9
29.5,-64.2
31.6,-63.1
34.0,-61.7
36.5,-60.1
38.8,-58.0
41.3,-55.0
43.4,-50.7
45.2,-46.0
47.0,-41.0
49.2,-36.2
51.0,-32.5
53.0,-29.5
55.0,-30.0
56.5,-33.0
56.0,-37.0
53.1,-36.4
50.8,-34.3
49.7,-32.2
49.2,-31.1
48.2,-30.6
47.0,-30.8
45.5,-31.1
43.9,-29.8
41.9,-28.3
40.0,-27.0
39.2,-25.5
39.5,-24.5
39.8,-23.6
40.5,-22.1
41.2,-20.1
41.6,-18.8
42.1,-17.5
41.9,-16.0
41.6,-14.6
41.3,-13.3
41.0,-12.0
40.9,-11.2
40.7,-10.4
40.3,-9.1
40.0,-7.5
26.0,-72.8
26.3,-73.0
26.0,-73.4
25.6,-73.2
26.0,-73.2
26.2,-73.7
26.6,-74.2
26.9,-74.6
27.4,-75.1
28.1,-75.1
29.5,-75.3
30.9,-75.3
32.5,-75.2
34.4,-74.7
36.6,-74.2
38.8,-73.8
41.0,-73.2
42.6,-72.4
14.5,-23.1
14.9,-23.9
15.2,-25.1
15.1,-26.4
14.9,-27.6
14.8,-28.6
14.7,-29.6
29.3,-80.1
30.1,-80.5
30.7,-80.8
31.5,-81.3
32.3,-82.0
32.8,-82.6
33.0,-83.0
11.6,-76.1
11.9,-77.1
12.0,-77.9
11.6,-77.9
11.8,-77.6
12.2,-77.6
12.5,-77.8
12.9,-78.0
13.4,-77.9
13.9,-77.8
14.5,-77.9
15.0,-78.1
15.5,-78.4
16.0,-78.9
16.2,-79.6
16.4,-80.3
16.4,-81.0
16.4,-81.8
16.6,-82.6
16.9,-83.1
17.2,-83.8
17.3,-84.4
17.1,-85.0
16.9,-85.4
16.6,-85.6
16.3,-85.6
16.3,-85.7
16.2,-85.8
16.1,-85.8
15.9,-85.7
15.8,-85.6
15.6,-85.7
15.4,-85.9
15.2,-86.1
14.9,-86.5
14.7,-87.0
14.5,-87.7
14.5,-88.5
14.6,-89.2
14.6,-90.0
14.7,-90.8
14.9,-91.5
15.5,-92.2
16.3,-92.7
17.1,-93.1
17.9,-93.4
18.7,-93.7
19.2,-93.4
19.3,-92.7
19.4,-92.1
19.6,-91.4
20.0,-90.6
20.1,-90.5
20.8,-89.6
21.8,-88.2
23.3,-86.5
24.8,-84.8
25.6,-83.1
26.2,-81.9
26.6,-81.3
27.5,-78.3
30.0,-75.0
32.5,-72.0
35.0,-68.0
37.0,-63.0
39.0,-58.0
41.0,-53.0
42.5,-47.5
44.5,-42.0
46.5,-36.5
48.5,-31.0
50.0,-25.0
53.5,-20.5
55.5,-14.5
58.0,-10.5
61.0,-10.0
63.5,-5.0
23.4,-73.0
23.9,-73.9
24.3,-74.9
24.5,-76.0
24.7,-77.0
25.0,-77.7
25.4,-78.4
25.8,-79.1
26.4,-79.8
27.3,-80.5
27.8,-81.5
28.5,-82.3
29.5,-82.1
30.1,-81.9
30.7,-81.4
31.3,-80.5
32.2,-79.3
32.8,-77.8
33.6,-76.2
34.3,-74.4
34.8,-72.5
35.3,-70.4
35.8,-67.7
36.4,-65.0
36.8,-62.1
7.2,-23.4
7.4,-25.1
8.4,-26.7
9.2,-28.4
9.7,-29.9
9.9,-31.4
10.0,-32.7
10.4,-33.8
11.3,-34.7
12.4,-35.4
13.5,-36.0
14.7,-36.4
15.9,-36.8
17.2,-37.3
18.5,-37.6
19.9,-37.9
21.1,-38.2
22.2,-38.7
23.2,-39.3
24.3,-40.0
25.6,-40.7
26.8,-41.7
27.9,-43.0
28.6,-44.2
29.0,-45.1
29.4,-45.6
29.8,-46.1
30.1,-46.6
30.6,-47.0
31.2,-47.4
31.9,-48.0
32.6,-48.7
33.1,-49.5
33.4,-50.1
33.6,-50.4
33.8,-50.6
34.1,-50.7
34.4,-50.8
34.9,-50.8
35.4,-50.6
35.8,-50.1
36.2,-49.4
36.6,-48.7
37.1,-47.9
37.8,-47.4
38.7,-47.2
39.6,-47.5
40.3,-48.0
40.5,-48.5
41.8,-47.9
43.5,-47.0
45.0,-45.5
46.5,-43.5
48.2,-41.5
50.0,-39.5
8.6,-23.3
9.2,-25.2
9.9,-26.9
10.3,-28.5
10.7,-30.0
11.0,-31.7
11.2,-32.8
11.7,-34.2
12.4,-35.8
12.8,-37.1
13.1,-38.6
13.7,-39.8
14.1,-41.1
14.9,-42.2
15.8,-42.9
16.7,-43.1
17.8,-43.2
19.0,-43.2
20.0,-42.9
20.8,-42.2
21.8,-41.3
22.6,-40.9
23.8,-40.4
25.3,-40.1
26.7,-40.0
28.2,-40.1
29.9,-40.3
31.6,-40.4
33.6,-40.4
35.8,-40.3
38.1,-40.2
40.3,-39.6
43.0,-36.0
10.0,-60.5
10.2,-62.4
10.6,-64.3
11.2,-66.4
12.3,-68.5
14.2,-70.5
15.0,-71.9
15.5,-73.2
15.7,-74.5
15.8,-75.3
15.8,-76.1
15.9,-76.8
16.3,-77.4
16.7,-77.7
17.1,-78.1
17.7,-78.5
18.7,-78.6
19.3,-79.3
19.7,-80.4
19.9,-80.9
20.4,-81.7
20.7,-82.3
21.1,-83.0
21.5,-83.5
21.8,-84.0
22.0,-84.1
22.1,-84.3
22.3,-85.1
22.0,-85.8
21.9,-86.1
22.1,-86.5
22.0,-87.4
21.9,-88.2
21.6,-88.9
21.3,-89.3
21.0,-89.4
20.6,-89.6
20.1,-89.6
20.3,-89.4
20.5,-89.3
21.0,-89.5
21.7,-89.7
22.1,-89.8
23.0,-89.7
24.2,-89.7
25.4,-90.2
26.3,-90.4
27.5,-90.3
29.1,-90.3
30.0,-89.9
32.2,-89.8
33.0,-89.0
35.0,-86.5
39.1,-82.9
40.9,-79.5
17.5,-28.2
18.0,-28.3
18.5,-28.6
19.0,-29.1
19.5,-29.6
20.0,-30.1
20.5,-30.8
21.0,-31.6
21.4,-32.6
21.5,-33.5
21.4,-34.3
21.5,-35.0
21.6,-35.6
21.7,-36.4
21.6,-37.6
21.3,-38.7
20.8,-39.4
20.5,-40.2
20.4,-41.0
20.3,-41.9
20.1,-42.9
19.9,-44.0
19.6,-45.1
19.3,-46.3
14.3,-22.4
15.2,-23.8
16.2,-25.2
17.0,-26.5
17.4,-27.8
17.7,-29.4
18.1,-31.1
18.5,-32.7
19.1,-34.3
19.6,-35.6
20.1,-36.9
20.6,-38.3
21.1,-39.7
22.0,-41.1
23.3,-42.1
24.7,-42.8
26.2,-43.3
27.6,-43.8
28.8,-44.5
29.7,-45.2
30.3,-45.9
30.9,-46.3
31.5,-46.2
32.0,-46.0
32.6,-45.6
33.3,-45.2
34.1,-44.5
35.1,-43.6
36.3,-42.4
37.6,-41.1
39.0,-39.7
40.6,-38.3
42.3,-37.2
44.4,-36.2
47.0,-35.1
49.5,-33.5
51.9,-31.8
22.3,-73.2
22.6,-73.6
22.8,-73.9
23.2,-74.3
23.6,-74.9
24.3,-75.7
25.5,-76.3
26.3,-77.7
26.9,-79.0
27.7,-80.4
27.7,-80.3
28.2,-81.9
28.6,-83.4
28.8,-84.7
29.3,-85.7
29.8,-86.6
30.0,-86.8
30.3,-87.2
30.6,-87.5
31.4,-88.5
32.3,-89.1
33.2,-89.7
34.1,-90.2
34.8,-90.2
35.4,-90.1
36.3,-89.8
37.5,-88.8
38.4,-86.8
38.7,-84.9
38.8,-82.0
12.5,-34.3
12.9,-35.9
13.2,-37.5
13.5,-39.0
14.1,-40.6
14.7,-42.2
15.3,-43.7
15.9,-45.3
16.3,-47.1
16.7,-48.7
17.0,-50.3
17.0,-52.0
17.2,-53.4
17.4,-54.8
17.8,-55.9
18.1,-57.0
19.0,-57.9
20.1,-58.1
21.2,-58.2
22.2,-58.3
23.2,-58.4
23.9,-58.1
24.4,-57.6
24.9,-57.8
25.3,-58.0
26.0,-58.3
26.5,-58.8
27.2,-59.2
28.4,-59.8
29.7,-60.4
30.6,-61.3
31.5,-62.2
32.4,-62.8
33.3,-63.3
34.2,-64.1
34.9,-64.7
35.7,-65.4
36.4,-65.7
36.9,-65.9
37.4,-65.6
37.8,-65.1
38.0,-64.3
38.0,-63.3
37.9,-62.6
37.9,-62.0
38.1,-61.4
38.3,-61.0
38.8,-60.6
39.6,-60.2
40.6,-59.3
42.0,-58.1
43.3,-56.7
44.7,-55.2
46.7,-52.7
49.0,-51.0
52.0,-49.0
55.0,-47.5
58.0,-46.0
60.0,-44.5
61.5,-42.0
63.0,-38.9
65.0,-35.0
23.7,-90.7
24.5,-91.8
25.2,-92.9
25.8,-94.0
26.3,-95.2
27.2,-96.2
28.0,-96.9
28.1,-97.1
28.8,-97.8
29.4,-98.6
30.0,-99.5
30.5,-100.6
31.1,-101.4
31.8,-101.8
32.5,-101.8
33.2,-101.5
34.0,-101.0
34.8,-100.1
35.6,-98.8
35.6,-97.7
35.9,-96.5
13.9,-23.3
14.1,-24.6
14.3,-25.9
14.7,-27.2
15.3,-28.6
15.9,-30.0
16.5,-31.4
17.3,-32.7
18.0,-33.8
18.8,-34.7
19.6,-35.5
20.3,-36.2
20.6,-37.2
20.6,-38.0
20.5,-38.8
20.4,-39.6
20.3,-40.4
20.2,-41.2
20.1,-42.0
20.0,-42.8
31.7,-72.7
31.5,-72.5
31.2,-72.2
30.9,-71.7
30.9,-71.1
31.3,-71.6
31.7,-72.0
32.2,-72.4
33.0,-72.9
33.9,-73.0
34.8,-72.6
35.6,-72.1
36.9,-70.9
38.5,-68.5
10.9,-42.1
11.4,-43.8
11.8,-45.3
12.5,-46.9
13.1,-48.5
24.8,-65.4
25.3,-66.8
25.9,-67.4
26.5,-67.8
27.3,-67.7
27.9,-67.1
28.5,-66.2
29.1,-65.1
29.8,-63.0
30.5,-60.5
32.0,-58.0
32.5,-60.5
33.1,-59.2
34.3,-56.5
35.2,-53.1
35.9,-49.5
36.6,-44.4
38.0,-39.5
40.2,-35.0
43.1,-29.7
10.1,-29.9
10.5,-30.2
11.1,-30.3
11.8,-30.3
12.5,-30.3
13.1,-30.4
13.8,-30.5
14.4,-30.6
14.9,-30.6
15.4,-30.6
15.9,-30.7
16.5,-31.0
16.8,-31.3
17.0,-31.6
17.0,-31.9
17.0,-32.1
17.0,-32.3
16.8,-33.2
14.8,-45.2
15.0,-47.0
15.6,-48.3
16.2,-49.5
16.9,-50.8
17.5,-52.1
18.2,-53.6
18.8,-55.0
19.4,-56.6
20.0,-58.0
12.7,-61.6
13.0,-63.0
13.3,-64.4
13.7,-65.8
14.0,-67.1
14.3,-68.3
14.6,-69.5
15.1,-70.4
15.7,-71.2
16.3,-72.0
16.9,-72.7
17.4,-73.4
17.8,-74.0
18.3,-74.6
19.1,-75.2
19.9,-75.5
20.0,-75.6
20.8,-76.4
21.6,-77.4
22.4,-78.5
23.2,-79.3
23.9,-79.9
24.7,-80.4
24.9,-80.6
25.2,-80.7
25.3,-80.8
26.1,-81.0
27.0,-80.9
28.1,-80.7
29.4,-80.4
30.6,-79.9
31.9,-79.2
33.2,-78.4
33.9,-78.1
34.5,-78.0
35.8,-77.6
36.6,-77.2
37.1,-77.0
37.6,-76.8
38.2,-76.7
38.9,-76.7
39.9,-76.7
41.3,-77.1
43.1,-77.5
44.5,-77.0
45.6,-75.8
46.5,-74.4
11.6,-46.7
12.0,-48.2
12.4,-49.9
12.7,-51.7
13.0,-53.6
13.2,-55.5
13.4,-57.5
13.6,-59.7
13.7,-61.6
13.8,-63.3
13.8,-64.8
13.9,-66.4
14.2,-67.9
14.6,-69.5
15.0,-71.5
15.0,-73.8
15.0,-76.1
15.1,-77.8
15.2,-78.9
15.4,-79.6
15.7,-80.2
16.2,-81.2
16.7,-82.2
17.3,-83.3
17.8,-84.4
18.4,-85.7
18.7,-87.1
18.7,-87.2
18.8,-87.7
18.8,-88.3
18.8,-89.6
18.8,-90.8
18.8,-91.7
18.7,-92.8
18.4,-93.8
18.3,-94.6
18.2,-94.9
18.0,-96.0
17.9,-97.2
36.9,-45.5
37.4,-45.7
37.8,-45.9
38.5,-45.8
39.3,-45.4
40.3,-44.7
41.5,-43.8
42.4,-42.1
43.5,-40.2
44.9,-37.9
46.6,-35.1
48.3,-31.8
49.8,-27.7
51.3,-22.6
52.3,-18.2
53.4,-13.8
54.2,-9.6
55.0,-4.5
