,Unnamed: 0,name,year,month,day,hour,lat,long,status,wind,pressure
9687,9688,Gaston,2004,9,2,18,51.1,-32.0,extratropical,40,994
9688,9689,Gaston,2004,9,3,0,52.0,-28.9,extratropical,35,998
9689,9690,Hermine,2004,8,27,18,29.0,-65.2,tropical depression,25,1016
9690,9691,Hermine,2004,8,28,0,29.0,-65.7,tropical depression,25,1016
9691,9692,Hermine,2004,8,28,6,29.1,-66.2,tropical depression,25,1016
9692,9693,Hermine,2004,8,28,12,29.2,-66.6,tropical depression,30,1015
9693,9694,Hermine,2004,8,28,18,29.7,-67.2,tropical depression,30,1015
9694,9695,Hermine,2004,8,29,0,30.1,-68.4,tropical depression,30,1014
9695,9696,Hermine,2004,8,29,6,30.5,-69.2,tropical depression,30,1014
9696,9697,Hermine,2004,8,29,12,31.1,-69.8,tropical storm,35,1012
9697,9698,Hermine,2004,8,29,18,31.8,-70.5,tropical storm,40,1005
9698,9699,Hermine,2004,8,30,0,32.6,-71.1,tropical storm,40,1005
9699,9700,Hermine,2004,8,30,6,33.8,-71.5,tropical storm,50,1002
9700,9701,Hermine,2004,8,30,12,35.8,-71.5,tropical storm,45,1007
9701,9702,Hermine,2004,8,30,18,37.6,-71.4,tropical storm,45,1008
9702,9703,Hermine,2004,8,31,0,39.9,-71.3,tropical storm,35,1011
9703,9704,Hermine,2004,8,31,6,41.5,-70.9,tropical storm,35,1012
9704,9705,Hermine,2004,8,31,12,43.1,-70.5,extratropical,25,1014
9705,9706,Ivan,2004,9,2,18,9.7,-27.6,tropical depression,25,1009
9706,9707,Ivan,2004,9,3,0,9.7,-28.7,tropical depression,30,1007
9707,9708,Ivan,2004,9,3,6,9.7,-30.3,tropical storm,35,1005
9708,9709,Ivan,2004,9,3,12,9.5,-32.1,tropical storm,40,1003
9709,9710,Ivan,2004,9,3,18,9.3,-33.6,tropical storm,45,1000
9710,9711,Ivan,2004,9,4,0,9.1,-35.0,tropical storm,45,999
9711,9712,Ivan,2004,9,4,6,8.9,-36.5,tropical storm,50,997
9712,9713,Ivan,2004,9,4,12,8.9,-38.2,tropical storm,50,997
9713,9714,Ivan,2004,9,4,18,9.0,-39.9,tropical storm,55,994
9714,9715,Ivan,2004,9,5,0,9.3,-41.4,tropical storm,60,991
9715,9716,Ivan,2004,9,5,6,9.5,-43.4,hurricane,65,987
9716,9717,Ivan,2004,9,5,12,9.8,-45.1,hurricane,85,977
9717,9718,Ivan,2004,9,5,18,10.2,-46.8,hurricane,110,955
9718,9719,Ivan,2004,9,6,0,10.6,-48.5,hurricane,115,948
9719,9720,Ivan,2004,9,6,6,10.8,-50.5,hurricane,110,950
9720,9721,Ivan,2004,9,6,12,11.0,-52.5,hurricane,110,955
9721,9722,Ivan,2004,9,6,18,11.3,-54.4,hurricane,90,969
9722,9723,Ivan,2004,9,7,0,11.2,-56.1,hurricane,90,964
9723,9724,Ivan,2004,9,7,6,11.3,-57.8,hurricane,95,965
9724,9725,Ivan,2004,9,7,12,11.6,-59.4,hurricane,100,963
9725,9726,Ivan,2004,9,7,18,11.8,-61.1,hurricane,105,956
9726,9727,Ivan,2004,9,7,21,11.9,-61.8,hurricane,110,952
9727,9728,Ivan,2004,9,8,0,12.0,-62.6,hurricane,115,950
9728,9729,Ivan,2004,9,8,6,12.3,-64.1,hurricane,120,946
9729,9730,Ivan,2004,9,8,12,12.6,-65.5,hurricane,120,955
9730,9731,Ivan,2004,9,8,18,13.0,-67.0,hurricane,120,950
9731,9732,Ivan,2004,9,9,0,13.3,-68.3,hurricane,130,938
9732,9733,Ivan,2004,9,9,6,13.7,-69.5,hurricane,140,925
9733,9734,Ivan,2004,9,9,12,14.2,-70.8,hurricane,140,919
9734,9735,Ivan,2004,9,9,18,14.7,-71.9,hurricane,130,921
9735,9736,Ivan,2004,9,10,0,15.2,-72.8,hurricane,130,923
9736,9737,Ivan,2004,9,10,6,15.7,-73.8,hurricane,125,930
9737,9738,Ivan,2004,9,10,12,16.2,-74.7,hurricane,125,934
9738,9739,Ivan,2004,9,10,18,16.8,-75.8,hurricane,120,940
9739,9740,Ivan,2004,9,11,0,17.3,-76.5,hurricane,135,926
9740,9741,Ivan,2004,9,11,3,17.4,-77.2,hurricane,130,924
9741,9742,Ivan,2004,9,11,6,17.4,-77.6,hurricane,130,923
9742,9743,Ivan,2004,9,11,12,17.7,-78.4,hurricane,125,925
9743,9744,Ivan,2004,9,11,18,18.0,-79.0,hurricane,145,920
9744,9745,Ivan,2004,9,12,0,18.2,-79.6,hurricane,145,910
9745,9746,Ivan,2004,9,12,6,18.4,-80.4,hurricane,135,915
9746,9747,Ivan,2004,9,12,12,18.8,-81.2,hurricane,135,919
9747,9748,Ivan,2004,9,12,14,18.9,-81.5,hurricane,130,920
9748,9749,Ivan,2004,9,12,18,19.1,-82.1,hurricane,130,920
9749,9750,Ivan,2004,9,13,0,19.5,-82.8,hurricane,140,916
9750,9751,Ivan,2004,9,13,6,19.9,-83.5,hurricane,140,920
9751,9752,Ivan,2004,9,13,12,20.4,-84.1,hurricane,140,915
9752,9753,Ivan,2004,9,13,18,20.9,-84.7,hurricane,140,912
9753,9754,Ivan,2004,9,13,21,21.2,-84.8,hurricane,140,910
9754,9755,Ivan,2004,9,14,0,21.6,-85.1,hurricane,140,914
9755,9756,Ivan,2004,9,14,1,21.7,-85.2,hurricane,140,916
9756,9757,Ivan,2004,9,14,6,22.4,-85.6,hurricane,140,924
9757,9758,Ivan,2004,9,14,12,23.0,-86.0,hurricane,125,930
9758,9759,Ivan,2004,9,14,18,23.7,-86.5,hurricane,120,931
9759,9760,Ivan,2004,9,15,0,24.7,-87.0,hurricane,120,928
9760,9761,Ivan,2004,9,15,6,25.6,-87.4,hurricane,120,935
9761,9762,Ivan,2004,9,15,12,26.7,-87.9,hurricane,115,939
9762,9763,Ivan,2004,9,15,18,27.9,-88.2,hurricane,115,937
9763,9764,Ivan,2004,9,16,0,28.9,-88.2,hurricane,110,931
9764,9765,Ivan,2004,9,16,6,30.0,-87.9,hurricane,105,943
9765,9766,Ivan,2004,9,16,6,30.2,-87.9,hurricane,105,946
9766,9767,Ivan,2004,9,16,12,31.4,-87.7,hurricane,70,965
9767,9768,Ivan,2004,9,16,18,32.5,-87.4,tropical storm,50,975
9768,9769,Ivan,2004,9,17,0,33.8,-86.5,tropical depression,30,986
9769,9770,Ivan,2004,9,17,6,34.7,-85.7,tropical depression,25,991
9770,9771,Ivan,2004,9,17,12,35.4,-84.0,tropical depression,20,994
9771,9772,Ivan,2004,9,17,18,36.2,-82.3,tropical depression,20,996
9772,9773,Ivan,2004,9,18,0,37.0,-80.5,tropical depression,20,999
9773,9774,Ivan,2004,9,18,6,37.7,-78.5,tropical depression,15,998
9774,9775,Ivan,2004,9,18,12,38.4,-76.7,tropical depression,15,1000
9775,9776,Ivan,2004,9,18,18,38.0,-75.5,extratropical,25,1002
9776,9777,Ivan,2004,9,19,0,37.5,-74.0,extratropical,35,1003
9777,9778,Ivan,2004,9,19,6,36.0,-74.0,extratropical,35,1005
9778,9779,Ivan,2004,9,19,12,34.5,-74.5,extratropical,35,1008
9779,9780,Ivan,2004,9,19,18,32.8,-75.8,extratropical,35,1008
9780,9781,Ivan,2004,9,20,0,31.0,-77.5,extratropical,35,1008
9781,9782,Ivan,2004,9,20,6,29.0,-78.5,extratropical,35,1008
9782,9783,Ivan,2004,9,20,12,27.5,-78.7,extratropical,30,1009
9783,9784,Ivan,2004,9,20,18,26.4,-79.1,extratropical,25,1009
9784,9785,Ivan,2004,9,21,0,26.1,-79.7,extratropical,25,1009
9785,9786,Ivan,2004,9,21,6,25.9,-80.6,extratropical,25,1009
9786,9787,Ivan,2004,9,21,12,25.8,-81.7,extratropical,25,1009
9787,9788,Ivan,2004,9,21,18,25.2,-82.8,other low,25,1010
9788,9789,Ivan,2004,9,22,0,24.8,-84.1,other low,25,1010
9789,9790,Ivan,2004,9,22,6,25.1,-86.1,other low,25,1010
9790,9791,Ivan,2004,9,22,12,26.0,-87.3,other low,25,1010
9791,9792,Ivan,2004,9,22,18,26.5,-88.6,tropical depression,30,1008
9792,9793,Ivan,2004,9,23,0,27.1,-89.5,tropical storm,35,1007
9793,9794,Ivan,2004,9,23,6,27.9,-91.0,tropical storm,35,1007
9794,9795,Ivan,2004,9,23,12,28.9,-92.2,tropical storm,50,998
9795,9796,Ivan,2004,9,23,18,29.2,-92.7,tropical storm,40,1003
9796,9797,Ivan,2004,9,24,0,29.6,-93.2,tropical depression,30,1003
9797,9798,Ivan,2004,9,24,2,29.8,-93.6,tropical depression,30,1004
9798,9799,Ivan,2004,9,24,6,30.1,-94.2,tropical depression,25,1009
9799,9800,AL102004,2004,9,7,12,31.5,-39.7,tropical depression,25,1009
9800,9801,AL102004,2004,9,7,18,31.7,-39.3,tropical depression,25,1009
9801,9802,AL102004,2004,9,8,0,32.0,-38.7,tropical depression,25,1010
9802,9803,AL102004,2004,9,8,6,32.3,-38.1,tropical depression,25,1011
9803,9804,AL102004,2004,9,8,12,32.8,-37.1,tropical depression,25,1012
9804,9805,AL102004,2004,9,8,18,33.8,-36.0,tropical depression,25,1012
9805,9806,AL102004,2004,9,9,0,35.3,-35.0,tropical depression,30,1012
9806,9807,AL102004,2004,9,9,6,36.2,-34.3,tropical depression,30,1013
9807,9808,AL102004,2004,9,9,12,36.5,-33.6,other low,30,1013
9808,9809,AL102004,2004,9,9,18,36.0,-33.4,other low,30,1014
9809,9810,AL102004,2004,9,10,0,35.7,-32.3,other low,30,1014
9810,9811,AL102004,2004,9,10,6,35.5,-31.0,other low,25,1015
9811,9812,AL102004,2004,9,10,12,35.3,-29.5,other low,20,1016
9812,9813,Jeanne,2004,9,13,18,15.9,-60.0,tropical depression,25,1010
9813,9814,Jeanne,2004,9,14,0,16.0,-60.7,tropical depression,25,1010
9814,9815,Jeanne,2004,9,14,4,16.2,-61.3,tropical depression,30,1009
9815,9816,Jeanne,2004,9,14,6,16.3,-61.5,tropical depression,30,1009
9816,9817,Jeanne,2004,9,14,12,16.4,-62.6,tropical storm,35,1006
9817,9818,Jeanne,2004,9,14,18,16.7,-63.5,tropical storm,50,996
9818,9819,Jeanne,2004,9,15,0,17.1,-64.0,tropical storm,55,996
9819,9820,Jeanne,2004,9,15,6,17.2,-64.8,tropical storm,55,994
9820,9821,Jeanne,2004,9,15,12,17.6,-65.4,tropical storm,60,991
9821,9822,Jeanne,2004,9,15,16,18.0,-66.0,tropical storm,60,991
9822,9823,Jeanne,2004,9,15,18,18.1,-66.2,tropical storm,60,991
9823,9824,Jeanne,2004,9,16,0,18.5,-67.1,tropical storm,60,993
9824,9825,Jeanne,2004,9,16,6,18.6,-67.8,tropical storm,60,992
9825,9826,Jeanne,2004,9,16,11,18.6,-68.3,hurricane,70,985
9826,9827,Jeanne,2004,9,16,12,18.6,-68.5,hurricane,70,984
9827,9828,Jeanne,2004,9,16,18,18.8,-69.0,hurricane,65,988
9828,9829,Jeanne,2004,9,17,0,19.2,-69.4,tropical storm,60,990
9829,9830,Jeanne,2004,9,17,6,19.4,-69.9,tropical storm,55,990
9830,9831,Jeanne,2004,9,17,12,19.7,-70.7,tropical storm,50,990
9831,9832,Jeanne,2004,9,17,18,20.0,-71.6,tropical depression,30,1002
9832,9833,Jeanne,2004,9,18,0,20.2,-72.0,tropical storm,40,1000
9833,9834,Jeanne,2004,9,18,6,20.4,-72.5,tropical storm,45,1000
9834,9835,Jeanne,2004,9,18,12,21.2,-72.8,tropical storm,45,1000
9835,9836,Jeanne,2004,9,18,18,21.7,-72.3,tropical storm,40,1005
9836,9837,Jeanne,2004,9,19,0,22.2,-72.2,tropical storm,40,1002
9837,9838,Jeanne,2004,9,19,6,22.8,-72.3,tropical storm,40,1002
9838,9839,Jeanne,2004,9,19,12,23.5,-72.5,tropical storm,40,1000
9839,9840,Jeanne,2004,9,19,18,24.2,-72.3,tropical storm,45,996
9840,9841,Jeanne,2004,9,20,0,24.8,-72.1,tropical storm,50,994
9841,9842,Jeanne,2004,9,20,6,25.5,-72.0,tropical storm,55,992
9842,9843,Jeanne,2004,9,20,12,26.6,-71.7,tropical storm,60,989
9843,9844,Jeanne,2004,9,20,18,27.2,-71.4,hurricane,75,984
9844,9845,Jeanne,2004,9,21,0,27.4,-70.8,hurricane,75,982
9845,9846,Jeanne,2004,9,21,6,27.6,-70.2,hurricane,75,972
9846,9847,Jeanne,2004,9,21,12,27.6,-69.5,hurricane,75,972
9847,9848,Jeanne,2004,9,21,18,27.4,-69.2,hurricane,75,972
9848,9849,Jeanne,2004,9,22,0,27.2,-68.9,hurricane,80,972
9849,9850,Jeanne,2004,9,22,6,26.8,-68.7,hurricane,85,968
9850,9851,Jeanne,2004,9,22,12,26.5,-68.5,hurricane,85,968
9851,9852,Jeanne,2004,9,22,18,26.2,-68.8,hurricane,85,967
9852,9853,Jeanne,2004,9,23,0,25.7,-69.0,hurricane,85,966
9853,9854,Jeanne,2004,9,23,6,25.5,-69.3,hurricane,85,966
9854,9855,Jeanne,2004,9,23,12,25.5,-69.6,hurricane,80,966
9855,9856,Jeanne,2004,9,23,18,25.8,-70.0,hurricane,75,966
9856,9857,Jeanne,2004,9,24,0,26.0,-70.4,hurricane,70,966
9857,9858,Jeanne,2004,9,24,6,26.1,-71.2,hurricane,75,969
9858,9859,Jeanne,2004,9,24,12,26.2,-72.2,hurricane,80,969
9859,9860,Jeanne,2004,9,24,18,26.4,-73.1,hurricane,85,968
9860,9861,Jeanne,2004,9,25,0,26.4,-74.3,hurricane,85,964
9861,9862,Jeanne,2004,9,25,6,26.5,-75.6,hurricane,90,960
9862,9863,Jeanne,2004,9,25,12,26.6,-76.9,hurricane,100,957
9863,9864,Jeanne,2004,9,25,14,26.7,-77.3,hurricane,100,956
9864,9865,Jeanne,2004,9,25,18,26.9,-78.2,hurricane,105,952
9865,9866,Jeanne,2004,9,26,0,27.1,-79.4,hurricane,105,951
9866,9867,Jeanne,2004,9,26,4,27.2,-80.2,hurricane,105,950
9867,9868,Jeanne,2004,9,26,6,27.3,-80.6,hurricane,95,953
9868,9869,Jeanne,2004,9,26,12,27.7,-81.6,hurricane,75,965
9869,9870,Jeanne,2004,9,26,18,28.3,-82.3,tropical storm,55,970
9870,9871,Jeanne,2004,9,27,0,29.3,-82.7,tropical storm,45,978
9871,9872,Jeanne,2004,9,27,6,30.1,-83.3,tropical storm,40,981
9872,9873,Jeanne,2004,9,27,12,31.1,-83.9,tropical storm,35,987
9873,9874,Jeanne,2004,9,27,18,32.5,-83.6,tropical depression,30,993
9874,9875,Jeanne,2004,9,28,0,33.2,-83.2,tropical depression,25,998
9875,9876,Jeanne,2004,9,28,6,34.1,-82.4,tropical depression,20,999
9876,9877,Jeanne,2004,9,28,12,35.4,-81.0,tropical depression,20,1000
9877,9878,Jeanne,2004,9,28,18,37.3,-78.4,tropical depression,25,999
9878,9879,Jeanne,2004,9,29,0,38.3,-76.4,extratropical,25,999
9879,9880,Jeanne,2004,9,29,6,38.8,-74.7,extratropical,35,999
9880,9881,Jeanne,2004,9,29,12,38.5,-72.5,extratropical,35,999
9881,9882,Karl,2004,9,16,6,11.2,-29.2,tropical depression,30,1008
9882,9883,Karl,2004,9,16,12,11.2,-30.7,tropical depression,30,1007
9883,9884,Karl,2004,9,16,18,11.2,-32.1,tropical storm,35,1005
9884,9885,Karl,2004,9,17,0,11.2,-33.3,tropical storm,40,1002
9885,9886,Karl,2004,9,17,6,11.6,-34.4,tropical storm,50,997
9886,9887,Karl,2004,9,17,12,12.1,-35.3,tropical storm,55,994
9887,9888,Karl,2004,9,17,18,13.0,-36.0,tropical storm,55,992
9888,9889,Karl,2004,9,18,0,13.9,-37.0,hurricane,70,984
9889,9890,Karl,2004,9,18,6,14.5,-38.0,hurricane,85,975
9890,9891,Karl,2004,9,18,12,15.0,-38.8,hurricane,90,970
9891,9892,Karl,2004,9,18,18,15.6,-39.7,hurricane,95,965
9892,9893,Karl,2004,9,19,0,15.9,-40.8,hurricane,95,965
9893,9894,Karl,2004,9,19,6,16.0,-41.6,hurricane,100,960
9894,9895,Karl,2004,9,19,12,16.3,-42.4,hurricane,105,955
9895,9896,Karl,2004,9,19,18,16.7,-43.4,hurricane,110,951
9896,9897,Karl,2004,9,20,0,16.8,-44.5,hurricane,110,951
9897,9898,Karl,2004,9,20,6,17.0,-45.2,hurricane,115,948
9898,9899,Karl,2004,9,20,12,17.5,-46.0,hurricane,110,951
9899,9900,Karl,2004,9,20,18,18.1,-46.5,hurricane,110,951
9900,9901,Karl,2004,9,21,0,18.7,-47.0,hurricane,120,943
9901,9902,Karl,2004,9,21,6,19.6,-47.3,hurricane,125,938
9902,9903,Karl,2004,9,21,12,20.8,-47.8,hurricane,120,943
9903,9904,Karl,2004,9,21,18,22.3,-48.3,hurricane,105,948
9904,9905,Karl,2004,9,22,0,23.7,-48.8,hurricane,100,955
9905,9906,Karl,2004,9,22,6,24.9,-49.4,hurricane,95,962
9906,9907,Karl,2004,9,22,12,26.2,-49.5,hurricane,90,967
9907,9908,Karl,2004,9,22,18,27.5,-48.7,hurricane,90,970
9908,9909,Karl,2004,9,23,0,29.0,-47.7,hurricane,95,965
9909,9910,Karl,2004,9,23,6,30.7,-46.3,hurricane,110,951
9910,9911,Karl,2004,9,23,12,32.5,-44.4,hurricane,105,953
9911,9912,Karl,2004,9,23,18,34.5,-43.0,hurricane,90,955
9912,9913,Karl,2004,9,24,0,36.8,-41.9,hurricane,80,957
9913,9914,Karl,2004,9,24,6,39.5,-41.2,hurricane,75,959
9914,9915,Karl,2004,9,24,12,42.6,-40.5,hurricane,70,961
9915,9916,Karl,2004,9,24,18,45.5,-40.5,hurricane,65,962
9916,9917,Karl,2004,9,25,0,48.1,-40.5,extratropical,55,963
9917,9918,Karl,2004,9,25,6,50.4,-38.9,extratropical,55,967
9918,9919,Karl,2004,9,25,12,53.0,-36.5,extratropical,55,973
9919,9920,Karl,2004,9,25,18,56.1,-32.0,extratropical,55,980
9920,9921,Karl,2004,9,26,0,59.5,-26.0,extratropical,55,986
9921,9922,Karl,2004,9,26,6,62.0,-17.0,extratropical,55,983
9922,9923,Karl,2004,9,26,12,63.5,-8.0,extratropical,60,976
9923,9924,Karl,2004,9,26,18,64.0,-2.0,extratropical,60,976
9924,9925,Karl,2004,9,27,0,64.0,2.5,extratropical,55,980
9925,9926,Karl,2004,9,27,6,64.5,7.0,extratropical,45,980
9926,9927,Karl,2004,9,27,12,65.0,10.5,extratropical,40,986
9927,9928,Karl,2004,9,27,18,65.3,12.0,extratropical,35,989
9928,9929,Karl,2004,9,28,0,65.5,13.5,extratropical,30,992
9929,9930,Lisa,2004,9,19,18,13.3,-32.4,tropical depression,30,1004
9930,9931,Lisa,2004,9,20,0,13.3,-33.3,tropical depression,30,1004
9931,9932,Lisa,2004,9,20,6,13.4,-34.3,tropical depression,30,1004
9932,9933,Lisa,2004,9,20,12,13.5,-35.4,tropical storm,40,1002
9933,9934,Lisa,2004,9,20,18,13.7,-36.4,tropical storm,50,997
9934,9935,Lisa,2004,9,21,0,13.7,-37.4,tropical storm,55,994
9935,9936,Lisa,2004,9,21,6,13.9,-38.3,tropical storm,60,990
9936,9937,Lisa,2004,9,21,12,14.1,-39.1,tropical storm,60,990
9937,9938,Lisa,2004,9,21,18,14.3,-39.7,tropical storm,60,990
9938,9939,Lisa,2004,9,22,0,14.4,-40.2,tropical storm,55,994
9939,9940,Lisa,2004,9,22,6,14.4,-40.6,tropical storm,50,997
9940,9941,Lisa,2004,9,22,12,14.2,-41.1,tropical storm,45,1000
9941,9942,Lisa,2004,9,22,18,13.9,-41.5,tropical storm,45,1000
9942,9943,Lisa,2004,9,23,0,13.2,-41.4,tropical storm,45,1000
9943,9944,Lisa,2004,9,23,6,13.0,-40.6,tropical storm,40,1002
9944,9945,Lisa,2004,9,23,12,13.1,-40.0,tropical storm,35,1003
9945,9946,Lisa,2004,9,23,18,14.3,-40.5,tropical depression,30,1005
9946,9947,Lisa,2004,9,24,0,14.3,-41.7,tropical depression,30,1005
9947,9948,Lisa,2004,9,24,6,13.8,-42.4,tropical storm,40,1002
9948,9949,Lisa,2004,9,24,12,13.9,-43.2,tropical storm,35,1003
9949,9950,Lisa,2004,9,24,18,14.0,-43.8,tropical depression,30,1005
9950,9951,Lisa,2004,9,25,0,14.3,-44.4,tropical depression,30,1005
9951,9952,Lisa,2004,9,25,6,14.9,-44.9,tropical storm,35,1003
9952,9953,Lisa,2004,9,25,12,15.7,-45.4,tropical storm,45,1000
9953,9954,Lisa,2004,9,25,18,16.7,-45.7,tropical storm,45,1000
9954,9955,Lisa,2004,9,26,0,17.4,-45.8,tropical storm,45,1000
9955,9956,Lisa,2004,9,26,6,18.0,-45.9,tropical storm,50,997
9956,9957,Lisa,2004,9,26,12,18.7,-46.0,tropical storm,55,994
9957,9958,Lisa,2004,9,26,18,19.2,-46.0,tropical storm,50,997
9958,9959,Lisa,2004,9,27,0,19.6,-46.0,tropical storm,45,1000
9959,9960,Lisa,2004,9,27,6,20.0,-46.1,tropical storm,45,1000
9960,9961,Lisa,2004,9,27,12,20.6,-46.2,tropical storm,45,1000
9961,9962,Lisa,2004,9,27,18,21.3,-46.2,tropical storm,40,1002
9962,9963,Lisa,2004,9,28,0,22.0,-46.4,tropical storm,40,1002
9963,9964,Lisa,2004,9,28,6,23.0,-46.5,tropical storm,40,1002
9964,9965,Lisa,2004,9,28,12,24.3,-46.5,tropical storm,45,1000
9965,9966,Lisa,2004,9,28,18,25.4,-46.5,tropical storm,55,994
9966,9967,Lisa,2004,9,29,0,26.4,-46.4,tropical storm,60,990
9967,9968,Lisa,2004,9,29,6,27.5,-46.2,tropical storm,60,990
9968,9969,Lisa,2004,9,29,12,28.9,-45.8,tropical storm,60,990
9969,9970,Lisa,2004,9,29,18,30.1,-45.8,tropical storm,60,990
9970,9971,Lisa,2004,9,30,0,31.1,-46.1,tropical storm,60,990
9971,9972,Lisa,2004,9,30,6,32.0,-46.7,tropical storm,55,994
9972,9973,Lisa,2004,9,30,12,32.4,-47.3,tropical storm,50,997
9973,9974,Lisa,2004,9,30,18,33.1,-47.8,tropical storm,45,1000
9974,9975,Lisa,2004,10,1,0,34.1,-47.8,tropical storm,50,997
9975,9976,Lisa,2004,10,1,6,35.1,-47.6,tropical storm,55,994
9976,9977,Lisa,2004,10,1,12,36.3,-47.0,tropical storm,60,990
9977,9978,Lisa,2004,10,1,18,37.7,-45.8,tropical storm,60,990
9978,9979,Lisa,2004,10,2,0,38.9,-43.8,tropical storm,60,990
9979,9980,Lisa,2004,10,2,6,40.3,-41.6,hurricane,65,987
9980,9981,Lisa,2004,10,2,12,41.6,-39.1,hurricane,65,987
9981,9982,Lisa,2004,10,2,18,42.8,-36.0,tropical storm,55,994
9982,9983,Lisa,2004,10,3,0,43.8,-33.0,tropical storm,50,997
9983,9984,Lisa,2004,10,3,6,44.5,-30.0,extratropical,45,1000
9984,9985,Matthew,2004,10,8,12,24.0,-95.4,tropical depression,30,1007
9985,9986,Matthew,2004,10,8,18,24.1,-94.2,tropical storm,35,1004
9986,9987,Matthew,2004,10,9,0,24.6,-93.7,tropical storm,40,1000
9987,9988,Matthew,2004,10,9,6,25.3,-93.2,tropical storm,35,1002
9988,9989,Matthew,2004,10,9,12,26.3,-92.8,tropical storm,35,1002
9989,9990,Matthew,2004,10,9,18,26.8,-92.0,tropical storm,40,997
9990,9991,Matthew,2004,10,10,0,27.3,-91.4,tropical storm,40,998
9991,9992,Matthew,2004,10,10,6,28.1,-91.2,tropical storm,40,999
9992,9993,Matthew,2004,10,10,11,29.2,-91.0,tropical storm,35,999
9993,9994,Matthew,2004,10,10,12,29.4,-90.9,tropical depression,30,1000
9994,9995,Matthew,2004,10,10,18,30.4,-90.9,tropical depression,25,1002
9995,9996,Matthew,2004,10,11,0,32.0,-91.0,extratropical,25,1003
9996,9997,Matthew,2004,10,11,6,33.6,-91.9,extratropical,20,1005
9997,9998,Otto,2004,11,26,0,28.0,-40.0,extratropical,30,1009
9998,9999,Otto,2004,11,26,6,27.3,-41.0,extratropical,35,1006
9999,10000,Otto,2004,11,26,12,26.5,-41.9,extratropical,35,1002
10000,10001,Otto,2004,11,26,18,26.8,-42.5,extratropical,35,1000
10001,10002,Otto,2004,11,27,0,26.8,-43.2,extratropical,35,1000
10002,10003,Otto,2004,11,27,6,26.7,-43.8,extratropical,35,1000
10003,10004,Otto,2004,11,27,12,26.4,-44.3,extratropical,35,1000
10004,10005,Otto,2004,11,27,18,26.2,-44.4,extratropical,35,1000
10005,10006,Otto,2004,11,28,0,26.3,-44.1,extratropical,35,1000
10006,10007,Otto,2004,11,28,6,27.4,-43.9,extratropical,35,1000
10007,10008,Otto,2004,11,28,12,28.2,-44.0,extratropical,35,1000
10008,10009,Otto,2004,11,28,18,28.7,-45.1,extratropical,35,999
10009,10010,Otto,2004,11,29,0,28.8,-46.5,extratropical,35,998
10010,10011,Otto,2004,11,29,6,29.0,-47.8,extratropical,40,998
10011,10012,Otto,2004,11,29,12,29.6,-47.9,subtropical storm,40,998
10012,10013,Otto,2004,11,29,18,30.2,-48.8,subtropical storm,45,998
10013,10014,Otto,2004,11,30,0,30.7,-49.7,subtropical storm,45,997
10014,10015,Otto,2004,11,30,6,30.9,-50.5,subtropical storm,45,997
10015,10016,Otto,2004,11,30,12,31.3,-51.0,subtropical storm,40,997
10016,10017,Otto,2004,11,30,18,31.7,-51.0,tropical storm,40,997
10017,10018,Otto,2004,12,1,0,31.8,-50.9,tropical storm,40,997
10018,10019,Otto,2004,12,1,6,31.9,-50.8,tropical storm,40,997
10019,10020,Otto,2004,12,1,12,31.6,-50.4,tropical storm,40,997
10020,10021,Otto,2004,12,1,18,31.0,-50.1,tropical storm,35,997
10021,10022,Otto,2004,12,2,0,30.5,-49.9,tropical storm,35,997
10022,10023,Otto,2004,12,2,6,29.9,-50.1,tropical storm,35,996
10023,10024,Otto,2004,12,2,12,29.1,-50.4,tropical depression,30,995
10024,10025,Otto,2004,12,2,18,28.5,-50.1,tropical depression,30,996
10025,10026,Otto,2004,12,3,0,27.9,-50.1,tropical depression,30,997
10026,10027,Otto,2004,12,3,6,27.2,-50.2,other low,30,998
10027,10028,Otto,2004,12,3,12,26.5,-50.3,other low,30,1000
10028,10029,Otto,2004,12,3,18,26.2,-50.6,other low,25,1002
10029,10030,Otto,2004,12,4,0,25.8,-50.2,other low,25,1005
10030,10031,Otto,2004,12,4,6,25.4,-50.1,other low,25,1008
10031,10032,Otto,2004,12,4,12,25.0,-50.4,other low,25,1010
10032,10033,Otto,2004,12,4,18,25.1,-50.9,other low,25,1011
10033,10034,Otto,2004,12,5,0,25.5,-51.1,other low,20,1012
10034,10035,Otto,2004,12,5,6,25.9,-51.1,other low,20,1013
10035,10036,Otto,2004,12,5,12,26.1,-51.4,other low,20,1014
10036,10037,Arlene,2005,6,8,18,16.9,-84.0,tropical depression,25,1004
10037,10038,Arlene,2005,6,9,0,17.4,-83.9,tropical depression,30,1003
10038,10039,Arlene,2005,6,9,6,18.2,-83.9,tropical storm,35,1003
10039,10040,Arlene,2005,6,9,12,19.0,-84.0,tropical storm,35,1002
10040,10041,Arlene,2005,6,9,18,19.7,-84.1,tropical storm,35,1002
10041,10042,Arlene,2005,6,10,0,20.4,-84.2,tropical storm,40,1001
10042,10043,Arlene,2005,6,10,6,21.2,-84.4,tropical storm,45,1000
10043,10044,Arlene,2005,6,10,8,21.8,-84.5,tropical storm,45,1000
10044,10045,Arlene,2005,6,10,12,23.0,-84.7,tropical storm,50,1000
10045,10046,Arlene,2005,6,10,18,24.9,-85.1,tropical storm,55,995
10046,10047,Arlene,2005,6,11,0,26.5,-85.6,tropical storm,60,990
