,Unnamed: 0,name,year,month,day,hour,lat,long,wind,pressure,status_disturbance,status_extratropical,status_hurricane,status_other low,status_subtropical depression,status_subtropical storm,status_tropical depression,status_tropical storm,status_tropical wave
11536,11537,Lorenzo,2007,9,27,18,20.5,-95.7,60,1001,0,0,0,0,0,0,0,1,0
11537,11538,Lorenzo,2007,9,28,0,20.5,-96.3,70,990,0,0,1,0,0,0,0,0,0
11538,11539,Lorenzo,2007,9,28,5,20.5,-97.0,65,993,0,0,1,0,0,0,0,0,0
11539,11540,Lorenzo,2007,9,28,6,20.5,-97.1,65,993,0,0,1,0,0,0,0,0,0
11540,11541,Lorenzo,2007,9,28,12,20.5,-98.0,30,1002,0,0,0,0,0,0,1,0,0
11541,11542,Lorenzo,2007,9,28,18,20.7,-98.7,20,1008,0,0,0,0,0,0,1,0,0
11542,11543,Melissa,2007,9,28,6,14.0,-25.8,25,1010,0,0,0,0,0,0,1,0,0
11543,11544,Melissa,2007,9,28,12,14.0,-26.2,30,1009,0,0,0,0,0,0,1,0,0
11544,11545,Melissa,2007,9,28,18,14.0,-26.6,30,1008,0,0,0,0,0,0,1,0,0
11545,11546,Melissa,2007,9,29,0,14.2,-27.0,30,1007,0,0,0,0,0,0,1,0,0
11546,11547,Melissa,2007,9,29,6,14.5,-27.4,35,1006,0,0,0,0,0,0,0,1,0
11547,11548,Melissa,2007,9,29,12,15.0,-28.1,35,1005,0,0,0,0,0,0,0,1,0
11548,11549,Melissa,2007,9,29,18,15.3,-29.0,35,1005,0,0,0,0,0,0,0,1,0
11549,11550,Melissa,2007,9,30,0,15.6,-29.9,35,1005,0,0,0,0,0,0,0,1,0
11550,11551,Melissa,2007,9,30,6,15.8,-30.9,30,1006,0,0,0,0,0,0,1,0,0
11551,11552,Melissa,2007,9,30,12,15.9,-32.0,25,1007,0,0,0,0,0,0,1,0,0
11552,11553,Melissa,2007,9,30,18,16.1,-33.3,25,1007,0,0,0,1,0,0,0,0,0
11553,11554,Melissa,2007,10,1,0,16.2,-34.8,25,1007,0,0,0,1,0,0,0,0,0
11554,11555,Melissa,2007,10,1,6,16.3,-36.0,25,1007,0,0,0,1,0,0,0,0,0
11555,11556,Melissa,2007,10,1,12,16.5,-37.2,25,1008,0,0,0,1,0,0,0,0,0
11556,11557,Melissa,2007,10,1,18,16.9,-38.6,25,1008,0,0,0,1,0,0,0,0,0
11557,11558,Melissa,2007,10,2,0,17.2,-40.1,25,1009,0,0,0,1,0,0,0,0,0
11558,11559,Melissa,2007,10,2,6,17.5,-41.5,20,1010,0,0,0,1,0,0,0,0,0
11559,11560,Melissa,2007,10,2,12,18.2,-42.6,20,1010,0,0,0,1,0,0,0,0,0
11560,11561,Melissa,2007,10,2,18,18.9,-43.5,25,1010,0,0,0,1,0,0,0,0,0
11561,11562,Melissa,2007,10,3,0,19.5,-44.5,25,1010,0,0,0,1,0,0,0,0,0
11562,11563,Melissa,2007,10,3,6,20.1,-45.5,25,1010,0,0,0,1,0,0,0,0,0
11563,11564,Melissa,2007,10,3,12,20.7,-46.5,25,1010,0,0,0,1,0,0,0,0,0
11564,11565,Melissa,2007,10,3,18,21.3,-47.5,30,1010,0,0,0,1,0,0,0,0,0
11565,11566,Melissa,2007,10,4,0,21.7,-48.7,25,1010,0,0,0,1,0,0,0,0,0
11566,11567,Melissa,2007,10,4,6,22.0,-49.7,25,1010,0,0,0,1,0,0,0,0,0
11567,11568,Melissa,2007,10,4,12,22.4,-50.7,25,1010,0,0,0,1,0,0,0,0,0
11568,11569,Melissa,2007,10,4,18,23.1,-51.3,25,1010,0,0,0,1,0,0,0,0,0
11569,11570,Melissa,2007,10,5,0,23.7,-51.9,25,1010,0,0,0,1,0,0,0,0,0
11570,11571,Melissa,2007,10,5,6,24.3,-52.5,25,1010,0,0,0,1,0,0,0,0,0
11571,11572,Melissa,2007,10,5,12,24.5,-53.0,20,1011,0,0,0,1,0,0,0,0,0
11572,11573,Melissa,2007,10,5,18,24.6,-53.5,20,1011,0,0,0,1,0,0,0,0,0
11573,11574,Fifteen,2007,10,11,12,29.5,-52.6,30,1011,0,0,0,0,0,0,1,0,0
11574,11575,Fifteen,2007,10,11,18,30.1,-51.0,30,1011,0,0,0,0,0,0,1,0,0
11575,11576,Fifteen,2007,10,12,0,30.0,-50.0,30,1011,0,0,0,0,0,0,1,0,0
11576,11577,Fifteen,2007,10,12,6,30.1,-49.6,30,1011,0,0,0,0,0,0,1,0,0
11577,11578,Fifteen,2007,10,12,12,30.2,-49.4,25,1011,0,0,0,0,0,0,1,0,0
11578,11579,Fifteen,2007,10,12,18,30.5,-49.4,25,1012,0,0,0,0,0,0,1,0,0
11579,11580,Fifteen,2007,10,13,0,30.9,-49.9,25,1012,0,0,0,1,0,0,0,0,0
11580,11581,Fifteen,2007,10,13,6,31.3,-50.3,25,1012,0,0,0,1,0,0,0,0,0
11581,11582,Fifteen,2007,10,13,12,31.8,-50.3,25,1013,0,0,0,1,0,0,0,0,0
11582,11583,Fifteen,2007,10,13,18,32.5,-50.0,25,1012,0,0,0,1,0,0,0,0,0
11583,11584,Fifteen,2007,10,14,0,33.1,-49.2,25,1012,0,0,0,1,0,0,0,0,0
11584,11585,Fifteen,2007,10,14,6,33.7,-48.3,25,1012,0,0,0,1,0,0,0,0,0
11585,11586,Fifteen,2007,10,14,12,34.6,-46.8,25,1010,0,1,0,0,0,0,0,0,0
11586,11587,Fifteen,2007,10,14,18,35.6,-44.7,25,1010,0,1,0,0,0,0,0,0,0
11587,11588,Fifteen,2007,10,15,0,36.0,-43.0,25,1009,0,1,0,0,0,0,0,0,0
11588,11589,Fifteen,2007,10,15,6,36.1,-41.4,30,1006,0,1,0,0,0,0,0,0,0
11589,11590,Fifteen,2007,10,15,12,36.1,-39.9,30,1005,0,1,0,0,0,0,0,0,0
11590,11591,Fifteen,2007,10,15,18,36.3,-38.8,30,1004,0,1,0,0,0,0,0,0,0
11591,11592,Fifteen,2007,10,16,0,37.4,-37.0,30,1003,0,1,0,0,0,0,0,0,0
11592,11593,Fifteen,2007,10,16,6,38.6,-35.2,30,1000,0,1,0,0,0,0,0,0,0
11593,11594,Fifteen,2007,10,16,12,39.8,-33.5,35,999,0,1,0,0,0,0,0,0,0
11594,11595,Fifteen,2007,10,16,18,40.8,-31.8,40,996,0,1,0,0,0,0,0,0,0
11595,11596,Fifteen,2007,10,17,0,41.9,-30.1,45,996,0,1,0,0,0,0,0,0,0
11596,11597,Fifteen,2007,10,17,6,43.7,-28.4,45,997,0,1,0,0,0,0,0,0,0
11597,11598,Fifteen,2007,10,17,12,45.8,-26.7,45,998,0,1,0,0,0,0,0,0,0
11598,11599,Fifteen,2007,10,17,18,48.7,-25.2,40,999,0,1,0,0,0,0,0,0,0
11599,11600,Noel,2007,10,24,0,18.0,-60.2,20,1010,0,0,0,1,0,0,0,0,0
11600,11601,Noel,2007,10,24,6,18.0,-60.7,25,1009,0,0,0,1,0,0,0,0,0
11601,11602,Noel,2007,10,24,12,18.1,-61.2,25,1009,0,0,0,1,0,0,0,0,0
11602,11603,Noel,2007,10,24,18,18.4,-61.7,25,1009,0,0,0,1,0,0,0,0,0
11603,11604,Noel,2007,10,25,0,18.8,-62.3,25,1009,0,0,0,1,0,0,0,0,0
11604,11605,Noel,2007,10,25,6,19.1,-62.9,25,1007,0,0,0,1,0,0,0,0,0
11605,11606,Noel,2007,10,25,12,19.2,-63.5,25,1007,0,0,0,1,0,0,0,0,0
11606,11607,Noel,2007,10,25,18,19.1,-64.1,25,1006,0,0,0,1,0,0,0,0,0
11607,11608,Noel,2007,10,26,0,18.8,-64.8,25,1005,0,0,0,1,0,0,0,0,0
11608,11609,Noel,2007,10,26,6,18.0,-65.7,25,1005,0,0,0,1,0,0,0,0,0
11609,11610,Noel,2007,10,26,12,17.2,-66.7,25,1004,0,0,0,1,0,0,0,0,0
11610,11611,Noel,2007,10,26,18,16.5,-67.7,25,1004,0,0,0,1,0,0,0,0,0
11611,11612,Noel,2007,10,27,0,16.1,-68.5,25,1004,0,0,0,1,0,0,0,0,0
11612,11613,Noel,2007,10,27,6,15.7,-69.3,25,1004,0,0,0,1,0,0,0,0,0
11613,11614,Noel,2007,10,27,12,15.3,-70.1,25,1004,0,0,0,1,0,0,0,0,0
11614,11615,Noel,2007,10,27,18,15.4,-71.0,25,1004,0,0,0,1,0,0,0,0,0
11615,11616,Noel,2007,10,28,0,15.7,-71.2,30,1003,0,0,0,0,0,0,1,0,0
11616,11617,Noel,2007,10,28,6,16.0,-71.4,30,1002,0,0,0,0,0,0,1,0,0
11617,11618,Noel,2007,10,28,12,16.3,-71.6,40,999,0,0,0,0,0,0,0,1,0
11618,11619,Noel,2007,10,28,18,16.6,-71.8,50,996,0,0,0,0,0,0,0,1,0
11619,11620,Noel,2007,10,29,0,17.1,-72.1,50,999,0,0,0,0,0,0,0,1,0
11620,11621,Noel,2007,10,29,6,18.0,-72.4,45,1002,0,0,0,0,0,0,0,1,0
11621,11622,Noel,2007,10,29,7,18.1,-72.5,45,1002,0,0,0,0,0,0,0,1,0
11622,11623,Noel,2007,10,29,12,19.2,-72.9,40,1002,0,0,0,0,0,0,0,1,0
11623,11624,Noel,2007,10,29,18,20.2,-73.6,45,1001,0,0,0,0,0,0,0,1,0
11624,11625,Noel,2007,10,30,0,21.0,-74.6,45,999,0,0,0,0,0,0,0,1,0
11625,11626,Noel,2007,10,30,6,21.1,-75.8,50,997,0,0,0,0,0,0,0,1,0
11626,11627,Noel,2007,10,30,12,20.8,-76.8,40,999,0,0,0,0,0,0,0,1,0
11627,11628,Noel,2007,10,30,18,20.8,-77.4,35,1000,0,0,0,0,0,0,0,1,0
11628,11629,Noel,2007,10,31,0,21.2,-77.8,35,1000,0,0,0,0,0,0,0,1,0
11629,11630,Noel,2007,10,31,6,21.8,-78.1,35,1000,0,0,0,0,0,0,0,1,0
11630,11631,Noel,2007,10,31,12,22.5,-78.3,45,995,0,0,0,0,0,0,0,1,0
11631,11632,Noel,2007,10,31,18,22.6,-78.8,45,995,0,0,0,0,0,0,0,1,0
11632,11633,Noel,2007,11,1,0,22.9,-78.6,50,995,0,0,0,0,0,0,0,1,0
11633,11634,Noel,2007,11,1,6,23.4,-78.3,50,993,0,0,0,0,0,0,0,1,0
11634,11635,Noel,2007,11,1,12,23.9,-78.0,50,993,0,0,0,0,0,0,0,1,0
11635,11636,Noel,2007,11,1,13,24.1,-77.9,50,993,0,0,0,0,0,0,0,1,0
11636,11637,Noel,2007,11,1,17,25.0,-77.4,55,992,0,0,0,0,0,0,0,1,0
11637,11638,Noel,2007,11,1,18,25.1,-77.3,55,992,0,0,0,0,0,0,0,1,0
11638,11639,Noel,2007,11,2,0,26.4,-76.5,70,981,0,0,1,0,0,0,0,0,0
11639,11640,Noel,2007,11,2,6,27.7,-75.6,70,981,0,0,1,0,0,0,0,0,0
11640,11641,Noel,2007,11,2,12,28.7,-74.4,70,981,0,0,1,0,0,0,0,0,0
11641,11642,Noel,2007,11,2,18,30.3,-73.3,70,980,0,0,1,0,0,0,0,0,0
11642,11643,Noel,2007,11,3,0,32.3,-72.4,70,980,0,1,0,0,0,0,0,0,0
11643,11644,Noel,2007,11,3,6,34.3,-71.7,70,980,0,1,0,0,0,0,0,0,0
11644,11645,Noel,2007,11,3,12,36.4,-70.9,75,974,0,1,0,0,0,0,0,0,0
11645,11646,Noel,2007,11,3,18,38.8,-69.7,75,970,0,1,0,0,0,0,0,0,0
11646,11647,Noel,2007,11,4,0,41.1,-68.2,70,968,0,1,0,0,0,0,0,0,0
11647,11648,Noel,2007,11,4,6,43.6,-66.2,65,965,0,1,0,0,0,0,0,0,0
11648,11649,Noel,2007,11,4,12,47.5,-64.3,60,966,0,1,0,0,0,0,0,0,0
11649,11650,Noel,2007,11,4,18,51.2,-62.2,60,966,0,1,0,0,0,0,0,0,0
11650,11651,Noel,2007,11,5,0,54.8,-59.6,60,967,0,1,0,0,0,0,0,0,0
11651,11652,Noel,2007,11,5,6,57.9,-57.6,55,967,0,1,0,0,0,0,0,0,0
11652,11653,Noel,2007,11,5,12,60.4,-55.4,55,968,0,1,0,0,0,0,0,0,0
11653,11654,Noel,2007,11,5,18,62.3,-53.3,55,974,0,1,0,0,0,0,0,0,0
11654,11655,Noel,2007,11,6,0,64.2,-50.4,45,983,0,1,0,0,0,0,0,0,0
11655,11656,Olga,2007,12,10,12,18.3,-61.8,35,1009,0,0,0,1,0,0,0,0,0
11656,11657,Olga,2007,12,10,18,18.3,-63.2,35,1008,0,0,0,1,0,0,0,0,0
11657,11658,Olga,2007,12,11,0,18.4,-64.7,35,1007,0,0,0,0,0,1,0,0,0
11658,11659,Olga,2007,12,11,6,18.5,-66.3,40,1005,0,0,0,0,0,1,0,0,0
11659,11660,Olga,2007,12,11,7,18.4,-66.5,40,1005,0,0,0,0,0,1,0,0,0
11660,11661,Olga,2007,12,11,12,18.3,-67.4,45,1004,0,0,0,0,0,1,0,0,0
11661,11662,Olga,2007,12,11,18,18.5,-68.4,50,1003,0,0,0,0,0,0,0,1,0
11662,11663,Olga,2007,12,12,0,19.0,-70.0,50,1003,0,0,0,0,0,0,0,1,0
11663,11664,Olga,2007,12,12,6,19.1,-71.9,40,1005,0,0,0,0,0,0,0,1,0
11664,11665,Olga,2007,12,12,12,19.1,-73.8,35,1008,0,0,0,0,0,0,0,1,0
11665,11666,Olga,2007,12,12,18,19.0,-75.7,30,1008,0,0,0,0,0,0,1,0,0
11666,11667,Olga,2007,12,13,0,18.9,-77.2,30,1008,0,0,0,1,0,0,0,0,0
11667,11668,Olga,2007,12,13,6,19.0,-78.7,30,1007,0,0,0,1,0,0,0,0,0
11668,11669,Olga,2007,12,13,12,19.4,-80.1,30,1007,0,0,0,1,0,0,0,0,0
11669,11670,Olga,2007,12,13,18,19.6,-81.3,30,1007,0,0,0,1,0,0,0,0,0
11670,11671,Olga,2007,12,14,0,19.7,-82.3,30,1007,0,0,0,1,0,0,0,0,0
11671,11672,Olga,2007,12,14,6,19.7,-83.3,30,1007,0,0,0,1,0,0,0,0,0
11672,11673,Olga,2007,12,14,12,19.6,-84.2,30,1007,0,0,0,1,0,0,0,0,0
11673,11674,Olga,2007,12,14,18,19.5,-85.1,30,1007,0,0,0,1,0,0,0,0,0
11674,11675,Olga,2007,12,15,0,20.0,-85.8,30,1006,0,0,0,1,0,0,0,0,0
11675,11676,Olga,2007,12,15,6,20.6,-86.5,30,1006,0,0,0,1,0,0,0,0,0
11676,11677,Olga,2007,12,15,12,21.7,-87.4,30,1007,0,0,0,1,0,0,0,0,0
11677,11678,Olga,2007,12,15,18,23.3,-88.2,30,1007,0,0,0,1,0,0,0,0,0
11678,11679,Olga,2007,12,16,0,25.0,-87.2,30,1005,0,0,0,1,0,0,0,0,0
11679,11680,Olga,2007,12,16,6,26.3,-85.2,25,1006,0,0,0,1,0,0,0,0,0
11680,11681,Arthur,2008,5,31,0,17.5,-87.5,35,1005,0,0,0,0,0,0,0,1,0
11681,11682,Arthur,2008,5,31,6,17.8,-88.0,40,1004,0,0,0,0,0,0,0,1,0
11682,11683,Arthur,2008,5,31,9,17.9,-88.2,40,1004,0,0,0,0,0,0,0,1,0
11683,11684,Arthur,2008,5,31,12,18.0,-88.4,35,1005,0,0,0,0,0,0,0,1,0
11684,11685,Arthur,2008,5,31,18,18.2,-88.8,35,1005,0,0,0,0,0,0,0,1,0
11685,11686,Arthur,2008,6,1,0,18.3,-89.2,35,1006,0,0,0,0,0,0,0,1,0
11686,11687,Arthur,2008,6,1,6,18.2,-89.8,35,1006,0,0,0,0,0,0,0,1,0
11687,11688,Arthur,2008,6,1,12,18.0,-90.4,30,1006,0,0,0,0,0,0,1,0,0
11688,11689,Arthur,2008,6,1,18,17.8,-90.8,30,1006,0,0,0,0,0,0,1,0,0
11689,11690,Arthur,2008,6,2,0,17.6,-91.1,25,1006,0,0,0,1,0,0,0,0,0
11690,11691,Bertha,2008,7,3,6,12.7,-22.9,30,1008,0,0,0,0,0,0,1,0,0
11691,11692,Bertha,2008,7,3,12,13.1,-24.0,35,1006,0,0,0,0,0,0,0,1,0
11692,11693,Bertha,2008,7,3,18,13.2,-25.2,35,1006,0,0,0,0,0,0,0,1,0
11693,11694,Bertha,2008,7,4,0,13.4,-26.5,40,1006,0,0,0,0,0,0,0,1,0
11694,11695,Bertha,2008,7,4,6,14.0,-27.8,40,1003,0,0,0,0,0,0,0,1,0
11695,11696,Bertha,2008,7,4,12,14.8,-29.2,45,1000,0,0,0,0,0,0,0,1,0
11696,11697,Bertha,2008,7,4,18,15.4,-30.8,45,1000,0,0,0,0,0,0,0,1,0
11697,11698,Bertha,2008,7,5,0,15.8,-32.6,45,1000,0,0,0,0,0,0,0,1,0
11698,11699,Bertha,2008,7,5,6,16.3,-34.4,45,1000,0,0,0,0,0,0,0,1,0
11699,11700,Bertha,2008,7,5,12,16.4,-36.4,45,1000,0,0,0,0,0,0,0,1,0
11700,11701,Bertha,2008,7,5,18,16.6,-38.4,45,1000,0,0,0,0,0,0,0,1,0
11701,11702,Bertha,2008,7,6,0,16.8,-40.3,45,1000,0,0,0,0,0,0,0,1,0
11702,11703,Bertha,2008,7,6,6,17.0,-42.3,45,1000,0,0,0,0,0,0,0,1,0
11703,11704,Bertha,2008,7,6,12,17.6,-44.3,45,1000,0,0,0,0,0,0,0,1,0
11704,11705,Bertha,2008,7,6,18,18.4,-46.2,45,1000,0,0,0,0,0,0,0,1,0
11705,11706,Bertha,2008,7,7,0,18.8,-47.9,55,994,0,0,0,0,0,0,0,1,0
11706,11707,Bertha,2008,7,7,6,19.1,-49.4,65,987,0,0,1,0,0,0,0,0,0
11707,11708,Bertha,2008,7,7,12,19.4,-50.7,80,975,0,0,1,0,0,0,0,0,0
11708,11709,Bertha,2008,7,7,18,19.9,-51.6,100,960,0,0,1,0,0,0,0,0,0
11709,11710,Bertha,2008,7,7,21,20.3,-51.9,110,952,0,0,1,0,0,0,0,0,0
11710,11711,Bertha,2008,7,8,0,20.6,-52.2,105,955,0,0,1,0,0,0,0,0,0
11711,11712,Bertha,2008,7,8,6,21.1,-52.9,105,955,0,0,1,0,0,0,0,0,0
11712,11713,Bertha,2008,7,8,12,21.8,-53.5,90,970,0,0,1,0,0,0,0,0,0
11713,11714,Bertha,2008,7,8,18,22.4,-54.4,75,980,0,0,1,0,0,0,0,0,0
11714,11715,Bertha,2008,7,9,0,22.7,-55.2,70,985,0,0,1,0,0,0,0,0,0
11715,11716,Bertha,2008,7,9,6,23.2,-56.1,65,987,0,0,1,0,0,0,0,0,0
11716,11717,Bertha,2008,7,9,12,23.8,-57.0,65,987,0,0,1,0,0,0,0,0,0
11717,11718,Bertha,2008,7,9,18,24.5,-57.8,85,974,0,0,1,0,0,0,0,0,0
11718,11719,Bertha,2008,7,10,0,25.2,-58.6,90,970,0,0,1,0,0,0,0,0,0
11719,11720,Bertha,2008,7,10,6,25.7,-59.1,90,970,0,0,1,0,0,0,0,0,0
11720,11721,Bertha,2008,7,10,12,26.3,-59.8,80,977,0,0,1,0,0,0,0,0,0
11721,11722,Bertha,2008,7,10,18,26.9,-60.5,75,980,0,0,1,0,0,0,0,0,0
11722,11723,Bertha,2008,7,11,0,27.4,-61.0,75,980,0,0,1,0,0,0,0,0,0
11723,11724,Bertha,2008,7,11,6,27.8,-61.5,75,980,0,0,1,0,0,0,0,0,0
11724,11725,Bertha,2008,7,11,12,28.3,-61.8,75,980,0,0,1,0,0,0,0,0,0
11725,11726,Bertha,2008,7,11,18,28.8,-62.1,80,976,0,0,1,0,0,0,0,0,0
11726,11727,Bertha,2008,7,12,0,29.3,-62.3,80,976,0,0,1,0,0,0,0,0,0
11727,11728,Bertha,2008,7,12,6,29.5,-62.5,80,976,0,0,1,0,0,0,0,0,0
11728,11729,Bertha,2008,7,12,12,29.7,-62.5,75,976,0,0,1,0,0,0,0,0,0
11729,11730,Bertha,2008,7,12,18,29.9,-62.5,65,983,0,0,1,0,0,0,0,0,0
11730,11731,Bertha,2008,7,13,0,29.9,-62.4,65,984,0,0,1,0,0,0,0,0,0
11731,11732,Bertha,2008,7,13,6,29.8,-62.5,65,985,0,0,1,0,0,0,0,0,0
11732,11733,Bertha,2008,7,13,12,29.9,-62.7,60,988,0,0,0,0,0,0,0,1,0
11733,11734,Bertha,2008,7,13,18,30.1,-62.9,55,991,0,0,0,0,0,0,0,1,0
11734,11735,Bertha,2008,7,14,0,30.5,-63.1,55,990,0,0,0,0,0,0,0,1,0
11735,11736,Bertha,2008,7,14,6,31.0,-63.5,55,990,0,0,0,0,0,0,0,1,0
11736,11737,Bertha,2008,7,14,12,31.6,-63.8,55,994,0,0,0,0,0,0,0,1,0
11737,11738,Bertha,2008,7,14,18,32.5,-64.1,60,995,0,0,0,0,0,0,0,1,0
11738,11739,Bertha,2008,7,15,0,33.5,-63.8,60,995,0,0,0,0,0,0,0,1,0
11739,11740,Bertha,2008,7,15,6,34.3,-63.5,60,995,0,0,0,0,0,0,0,1,0
11740,11741,Bertha,2008,7,15,12,35.3,-63.0,60,995,0,0,0,0,0,0,0,1,0
11741,11742,Bertha,2008,7,15,18,36.2,-62.5,60,995,0,0,0,0,0,0,0,1,0
11742,11743,Bertha,2008,7,16,0,36.7,-61.8,60,995,0,0,0,0,0,0,0,1,0
11743,11744,Bertha,2008,7,16,6,36.8,-61.3,60,995,0,0,0,0,0,0,0,1,0
11744,11745,Bertha,2008,7,16,12,36.8,-60.9,60,995,0,0,0,0,0,0,0,1,0
11745,11746,Bertha,2008,7,16,18,36.3,-60.7,60,995,0,0,0,0,0,0,0,1,0
11746,11747,Bertha,2008,7,17,0,35.7,-60.3,55,996,0,0,0,0,0,0,0,1,0
11747,11748,Bertha,2008,7,17,6,34.9,-59.7,50,997,0,0,0,0,0,0,0,1,0
11748,11749,Bertha,2008,7,17,12,34.3,-58.9,50,997,0,0,0,0,0,0,0,1,0
11749,11750,Bertha,2008,7,17,18,33.9,-57.8,50,997,0,0,0,0,0,0,0,1,0
11750,11751,Bertha,2008,7,18,0,33.7,-56.0,50,997,0,0,0,0,0,0,0,1,0
11751,11752,Bertha,2008,7,18,6,34.4,-54.4,55,995,0,0,0,0,0,0,0,1,0
11752,11753,Bertha,2008,7,18,12,35.5,-53.0,55,995,0,0,0,0,0,0,0,1,0
11753,11754,Bertha,2008,7,18,18,36.9,-51.5,65,989,0,0,1,0,0,0,0,0,0
11754,11755,Bertha,2008,7,19,0,38.6,-49.7,65,989,0,0,1,0,0,0,0,0,0
11755,11756,Bertha,2008,7,19,6,40.4,-48.0,65,989,0,0,1,0,0,0,0,0,0
11756,11757,Bertha,2008,7,19,12,42.1,-46.3,65,989,0,0,1,0,0,0,0,0,0
11757,11758,Bertha,2008,7,19,18,43.7,-44.3,65,989,0,0,1,0,0,0,0,0,0
11758,11759,Bertha,2008,7,20,0,45.3,-42.4,60,990,0,0,0,0,0,0,0,1,0
11759,11760,Bertha,2008,7,20,6,47.6,-40.0,60,985,0,0,0,0,0,0,0,1,0
11760,11761,Bertha,2008,7,20,12,50.0,-37.0,60,985,0,1,0,0,0,0,0,0,0
11761,11762,Bertha,2008,7,20,18,53.0,-34.0,55,990,0,1,0,0,0,0,0,0,0
11762,11763,Bertha,2008,7,21,0,55.1,-31.0,50,990,0,1,0,0,0,0,0,0,0
11763,11764,Bertha,2008,7,21,6,58.5,-27.0,45,990,0,1,0,0,0,0,0,0,0
11764,11765,Cristobal,2008,7,19,0,31.7,-79.8,25,1010,0,0,0,0,0,0,1,0,0
11765,11766,Cristobal,2008,7,19,6,32.2,-79.4,25,1009,0,0,0,0,0,0,1,0,0
11766,11767,Cristobal,2008,7,19,12,32.4,-78.8,35,1007,0,0,0,0,0,0,0,1,0
11767,11768,Cristobal,2008,7,19,18,32.8,-78.2,45,1006,0,0,0,0,0,0,0,1,0
11768,11769,Cristobal,2008,7,20,0,33.2,-77.8,45,1006,0,0,0,0,0,0,0,1,0
11769,11770,Cristobal,2008,7,20,6,33.7,-77.4,45,1006,0,0,0,0,0,0,0,1,0
11770,11771,Cristobal,2008,7,20,12,34.1,-76.7,45,1006,0,0,0,0,0,0,0,1,0
11771,11772,Cristobal,2008,7,20,18,34.5,-76.1,45,1007,0,0,0,0,0,0,0,1,0
11772,11773,Cristobal,2008,7,21,0,34.9,-75.4,45,1005,0,0,0,0,0,0,0,1,0
11773,11774,Cristobal,2008,7,21,6,35.6,-74.3,50,1004,0,0,0,0,0,0,0,1,0
11774,11775,Cristobal,2008,7,21,12,36.2,-73.2,55,1000,0,0,0,0,0,0,0,1,0
11775,11776,Cristobal,2008,7,21,18,36.8,-72.0,55,1000,0,0,0,0,0,0,0,1,0
11776,11777,Cristobal,2008,7,22,0,37.4,-70.7,55,1000,0,0,0,0,0,0,0,1,0
11777,11778,Cristobal,2008,7,22,6,38.4,-69.2,55,1000,0,0,0,0,0,0,0,1,0
11778,11779,Cristobal,2008,7,22,12,40.0,-67.0,55,998,0,0,0,0,0,0,0,1,0
11779,11780,Cristobal,2008,7,22,18,41.7,-64.2,50,1000,0,0,0,0,0,0,0,1,0
11780,11781,Cristobal,2008,7,23,0,43.3,-60.7,45,1001,0,0,0,0,0,0,0,1,0
11781,11782,Cristobal,2008,7,23,6,44.4,-57.5,40,1004,0,0,0,0,0,0,0,1,0
11782,11783,Dolly,2008,7,20,12,17.8,-83.6,40,1008,0,0,0,0,0,0,0,1,0
11783,11784,Dolly,2008,7,20,18,18.6,-84.6,40,1008,0,0,0,0,0,0,0,1,0
11784,11785,Dolly,2008,7,21,0,19.8,-85.8,45,1007,0,0,0,0,0,0,0,1,0
11785,11786,Dolly,2008,7,21,5,20.8,-87.0,45,1007,0,0,0,0,0,0,0,1,0
11786,11787,Dolly,2008,7,21,6,20.9,-87.2,45,1007,0,0,0,0,0,0,0,1,0
11787,11788,Dolly,2008,7,21,12,21.8,-88.8,45,1005,0,0,0,0,0,0,0,1,0
11788,11789,Dolly,2008,7,21,18,22.8,-90.4,45,1005,0,0,0,0,0,0,0,1,0
11789,11790,Dolly,2008,7,22,0,23.0,-92.0,45,1000,0,0,0,0,0,0,0,1,0
11790,11791,Dolly,2008,7,22,6,23.2,-93.3,45,999,0,0,0,0,0,0,0,1,0
11791,11792,Dolly,2008,7,22,12,23.7,-94.1,55,993,0,0,0,0,0,0,0,1,0
11792,11793,Dolly,2008,7,22,18,24.3,-94.9,60,990,0,0,0,0,0,0,0,1,0
11793,11794,Dolly,2008,7,23,0,24.9,-95.7,65,982,0,0,1,0,0,0,0,0,0
11794,11795,Dolly,2008,7,23,6,25.4,-96.2,70,982,0,0,1,0,0,0,0,0,0
11795,11796,Dolly,2008,7,23,12,25.9,-96.7,85,967,0,0,1,0,0,0,0,0,0
11796,11797,Dolly,2008,7,23,14,26.0,-96.8,85,963,0,0,1,0,0,0,0,0,0
11797,11798,Dolly,2008,7,23,18,26.4,-97.2,75,967,0,0,1,0,0,0,0,0,0
11798,11799,Dolly,2008,7,23,18,26.4,-97.2,75,967,0,0,1,0,0,0,0,0,0
11799,11800,Dolly,2008,7,23,20,26.4,-97.4,70,967,0,0,1,0,0,0,0,0,0
11800,11801,Dolly,2008,7,24,0,26.5,-97.8,65,976,0,0,1,0,0,0,0,0,0
11801,11802,Dolly,2008,7,24,6,26.7,-98.3,55,986,0,0,0,0,0,0,0,1,0
11802,11803,Dolly,2008,7,24,12,27.2,-98.9,45,992,0,0,0,0,0,0,0,1,0
11803,11804,Dolly,2008,7,24,18,27.9,-100.0,35,995,0,0,0,0,0,0,0,1,0
11804,11805,Dolly,2008,7,25,0,28.3,-101.4,25,1000,0,0,0,0,0,0,1,0,0
